sample_index,image_id,target_id,A,Aplus,B,C0,C1,C2,r,full_failure,absent_failure,exact_matched_random_failure_probability,cci_region,wf_region,mean_region,max_0_1_region,cci_bbox_precision,wf_bbox_precision,feasible_set_size,n_full_foils,n_absent_foils,m_outranking_foils
238,8897,person,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.8571428656578064,0.8571428656578064,1,19,17,0
239,2408,dog,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,19,18,0
240,277,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8181818127632141,0.8181818127632141,1,19,18,0
241,9957,horse,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
242,6435,car,0,0,0,0,0,0,0,1,1,0.9473684210526316,6,6,6,6,0.2222222238779068,0.2222222238779068,1,19,18,1
243,3762,dog,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,19,18,0
244,2081,tvmonitor,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.625,0.625,1,19,18,0
245,8590,boat,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.2857142984867096,0.2857142984867096,1,19,18,0
246,4781,chair,0,0,0,0,0,0,0,1,1,1.0,4,5,5,5,0.0,0.800000011920929,2,19,18,18
247,1419,person,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.5714285969734192,0.5714285969734192,1,19,18,5
248,8128,bicycle,0,0,0,0,0,0,0,1,1,0.9473684210526316,7,7,7,7,0.2857142984867096,0.2857142984867096,1,19,18,1
249,7341,aeroplane,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
250,6145,person,0,0,0,0,0,0,0,1,1,1.0,1,1,2,1,1.0,1.0,2,19,18,16
251,5125,car,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,2
252,9361,motorbike,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,1,19,18,3
253,5767,sofa,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,19,18,0
254,2532,train,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,19,18,2
255,151,person,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
256,5754,sofa,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.8571428656578064,0.8571428656578064,1,19,15,0
257,7195,person,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,19,18,3
258,7179,person,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,19,18,3
259,2692,horse,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.75,0.75,1,19,18,0
260,2429,person,1,1,1,1,0,0,0,1,1,0.9473684210526316,6,6,6,6,0.5555555820465088,0.5555555820465088,1,19,18,1
261,4666,bus,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.8888888955116272,0.8888888955116272,1,19,18,0
262,2235,person,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,19,18,10
263,9744,person,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,19,18,4
264,1508,cow,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
265,7989,diningtable,0,0,0,0,0,0,0,0,0,0.0,6,6,6,6,0.0,0.0,1,19,18,0
266,8147,horse,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.0714285746216774,0.0714285746216774,1,19,18,2
267,8516,cat,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,11
268,2673,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
269,7903,sofa,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.9090909361839294,0.9090909361839294,1,19,18,0
270,2072,horse,1,1,1,1,0,0,0,1,1,1.0,7,7,1,7,1.0,1.0,2,19,18,6
271,7335,chair,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,19,18,2
272,9171,diningtable,1,1,1,0,1,0,0,1,1,0.8947368421052632,7,7,7,7,1.0,1.0,1,19,17,1
273,1302,diningtable,1,1,1,0,1,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,7
274,1916,person,0,0,0,0,0,0,0,1,1,0.9473684210526316,7,7,7,7,0.0,0.0,1,19,18,1
275,5570,person,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,9
276,6745,chair,1,1,1,1,0,0,0,1,1,0.8947368421052632,0,0,6,0,0.800000011920929,0.800000011920929,2,19,17,1
277,1267,car,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.0,0.0,1,19,18,0
278,1883,car,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,18,2
279,3736,chair,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.875,0.875,1,19,17,0
280,4456,car,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.75,0.75,1,19,18,5
281,3723,train,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.75,0.75,1,19,17,0
282,8788,bus,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.9166666865348816,0.9166666865348816,1,19,18,0
283,8077,sofa,1,1,1,0,0,0,1,1,1,0.9473684210526316,2,1,1,1,1.0,0.2142857164144516,2,19,18,1
284,4738,motorbike,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.75,0.75,1,19,18,0
285,5724,motorbike,1,1,1,0,1,0,0,1,1,0.9473684210526316,1,1,1,1,1.0,1.0,1,19,18,1
286,7651,diningtable,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.0,0.0,1,19,18,2
287,8954,chair,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.3333333432674408,0.3333333432674408,1,19,18,0
288,2731,bicycle,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,19,18,0
289,567,person,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,19,18,4
290,1585,sofa,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,19,17,0
291,5272,boat,0,0,0,0,0,0,0,1,1,0.9473684210526316,7,7,7,7,0.0,0.0,1,19,18,1
292,3851,bicycle,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.875,0.875,1,19,18,0
293,2792,person,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,19,17,3
294,529,boat,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.6666666865348816,0.6666666865348816,1,19,18,0
295,1540,sofa,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.4166666567325592,0.4166666567325592,1,19,18,0
296,9328,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8333333134651184,0.8333333134651184,1,19,18,0
297,1905,sofa,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,19,17,0
298,570,motorbike,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.5,0.5,1,19,18,11
299,3322,chair,0,0,0,0,0,0,0,1,1,0.9473684210526316,0,0,0,0,0.0,0.0,1,19,18,1
300,3012,person,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.0,0.0,1,19,18,6
301,8708,person,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.25,0.25,1,19,18,6
302,414,tvmonitor,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,19,17,0
303,247,person,0,0,0,0,0,0,0,1,1,1.0,7,7,1,7,0.1428571492433548,0.1428571492433548,2,19,18,13
304,3922,horse,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
305,8945,diningtable,1,1,0,0,0,0,0,0,0,0.0,3,0,0,3,1.0,1.0,2,19,18,0
306,5849,boat,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
307,8689,motorbike,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
308,9787,pottedplant,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.800000011920929,0.800000011920929,1,19,18,0
309,718,dog,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.20000000298023224,0.20000000298023224,1,19,18,6
310,1856,diningtable,0,0,0,0,0,0,0,0,0,0.0,4,4,4,4,0.4000000059604645,0.4000000059604645,1,19,17,0
311,5095,train,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.0,0.0,1,19,18,0
312,8045,diningtable,1,1,1,0,1,0,0,1,1,0.9941520467836258,0,0,0,0,0.7777777910232544,0.7777777910232544,1,19,17,2
313,3928,diningtable,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,19,16,0
314,4072,person,0,0,0,0,0,0,0,1,1,0.9941520467836258,5,5,5,5,0.1666666716337204,0.1666666716337204,1,19,17,2
315,7623,horse,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,2,19,18,6
316,6816,sofa,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,19,18,0
317,9677,bicycle,1,1,1,0,1,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,19,18,2
318,1502,motorbike,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,19,18,0
319,3399,person,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,0.875,0.875,1,19,18,5
320,2650,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,17,0
321,467,person,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.25,0.25,1,19,18,6
322,6002,person,0,0,0,0,0,0,0,1,1,0.9473684210526316,4,4,4,4,0.0,0.0,1,19,18,1
323,6068,tvmonitor,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8333333134651184,0.8333333134651184,1,19,18,0
324,2573,horse,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,1,19,18,12
325,5087,motorbike,0,0,0,0,0,0,0,1,1,0.9473684210526316,7,7,7,7,0.0,0.0,1,19,18,1
326,6796,person,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,19,18,0
327,8869,boat,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.2222222238779068,0.2222222238779068,1,19,18,10
328,5882,horse,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,19,18,0
329,7367,bus,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.5,0.5,1,19,18,0
330,7725,bicycle,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.5714285969734192,0.5714285969734192,1,19,18,7
331,397,chair,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.0,0.0,1,19,17,6
332,3910,boat,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,1,19,18,3
333,6591,cow,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.75,0.75,1,19,18,0
334,2773,person,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.6000000238418579,0.6000000238418579,1,19,18,10
335,1794,person,0,0,0,0,0,0,0,1,1,0.9473684210526316,4,4,4,4,0.0,0.0,1,19,18,1
336,9435,sofa,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.8333333134651184,0.8333333134651184,1,19,18,0
337,25,person,1,1,1,0,1,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,19,18,10
338,1105,person,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.6000000238418579,0.6000000238418579,1,19,17,0
339,956,person,1,1,1,0,1,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,4
340,299,person,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,19,16,0
341,6287,sofa,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,17,0
342,5774,motorbike,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,6
343,3501,car,0,0,0,0,0,0,0,1,1,0.9473684210526316,5,5,5,5,0.0,0.0,1,19,18,1
344,7382,train,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.0,0.0,1,19,18,9
345,2614,diningtable,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.8181818127632141,0.8181818127632141,1,19,17,0
346,9689,chair,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.8333333134651184,0.8333333134651184,1,19,18,0
347,3590,person,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.0,0.0,1,19,16,4
348,3418,dog,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.875,0.875,1,19,17,0
349,1781,person,1,1,1,0,1,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,18,2
350,825,bicycle,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,19,18,3
351,9592,sofa,1,1,1,1,0,0,0,1,1,0.9473684210526316,3,3,3,3,1.0,1.0,1,19,18,1
352,4177,horse,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
353,144,person,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.10000000149011612,0.10000000149011612,1,19,16,14
354,6237,person,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,2
355,1549,dog,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.4166666567325592,0.4166666567325592,1,19,18,4
356,2823,motorbike,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
357,9320,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,19,18,8
358,5276,person,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,19,17,18
359,1757,diningtable,0,0,0,0,0,0,0,0,0,0.0,7,7,7,7,0.0,0.0,1,19,18,0
360,2416,car,1,1,1,0,1,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,7
361,2245,bus,1,1,1,1,0,0,0,1,1,0.9473684210526316,5,5,5,5,1.0,1.0,1,19,18,1
362,6405,bus,1,1,1,0,1,0,0,1,0,0.9473684210526316,4,4,4,4,1.0,1.0,1,19,18,1
363,434,horse,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
364,2740,car,1,1,1,0,1,0,0,1,1,0.9473684210526316,6,6,6,6,1.0,1.0,1,19,18,1
365,7338,person,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.0,0.0,1,19,18,13
366,5558,car,1,1,1,0,1,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,13
367,719,bus,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.75,0.75,1,19,17,0
368,9563,motorbike,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.4736842215061188,0.4736842215061188,1,19,18,2
369,2654,sofa,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.875,0.875,1,19,18,0
370,8380,sofa,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,19,18,0
371,3733,car,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,19,18,3
372,1850,aeroplane,1,1,1,0,1,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,2
373,6288,sofa,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.8888888955116272,0.8888888955116272,1,19,18,0
374,4712,person,1,1,1,1,0,0,0,1,1,0.9997420020639834,6,6,6,6,1.0,1.0,1,19,15,4
375,1696,person,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.1428571492433548,0.1428571492433548,1,19,17,6
376,4704,sofa,1,1,1,0,1,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,19,17,8
377,9046,horse,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,19,18,0
378,6561,motorbike,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.0,0.0,2,19,18,11
379,8114,sofa,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
380,4717,chair,0,0,0,0,0,0,0,0,0,0.0,7,7,7,7,0.0,0.0,1,19,17,0
381,6014,boat,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,19,18,4
382,8027,person,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.6666666865348816,0.6666666865348816,2,19,18,0
383,517,person,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,0.75,0.75,1,19,16,7
384,9651,person,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,17,3
385,3955,horse,1,1,1,0,1,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,18,2
386,4763,bicycle,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.5,0.5,1,19,18,16
387,3141,diningtable,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.1428571492433548,0.1428571492433548,1,19,18,0
388,9397,sofa,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,19,17,3
389,5937,sofa,1,1,1,0,1,0,0,1,1,0.9989680082559339,5,5,5,5,1.0,1.0,1,19,16,3
390,2905,person,1,1,1,1,0,0,0,1,1,0.9941520467836258,3,3,3,3,1.0,1.0,1,19,17,2
391,8824,motorbike,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.5,0.5,1,19,17,0
392,2712,person,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,19,18,0
393,1949,diningtable,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.1666666716337204,0.1666666716337204,1,19,18,8
394,166,horse,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
395,4268,bottle,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.0,0.0,1,19,18,5
396,6951,motorbike,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,19,18,6
397,5296,car,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.6428571343421936,0.6428571343421936,1,19,18,0
398,4804,horse,1,1,1,0,1,0,0,1,1,0.8947368421052632,4,4,4,4,1.0,1.0,1,19,17,1
399,6875,horse,1,1,1,0,1,0,0,1,1,0.9473684210526316,4,4,4,4,0.7777777910232544,0.7777777910232544,1,19,18,1
400,9387,bus,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.800000011920929,0.800000011920929,1,19,18,0
401,1297,sofa,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
402,5002,person,0,0,0,0,0,0,0,0,0,0.0,3,3,3,3,0.0,0.0,1,19,18,0
403,4357,person,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,19,18,9
404,6010,diningtable,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.5,0.5,1,19,17,0
405,8255,bicycle,0,0,0,0,0,0,0,1,0,0.9473684210526316,3,3,3,3,0.0,0.0,1,19,18,1
406,7620,horse,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,19,18,2
407,5025,sofa,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.8888888955116272,0.8888888955116272,1,19,18,0
408,7589,car,0,0,0,0,0,0,0,1,1,0.9473684210526316,3,3,3,3,0.0,0.0,1,19,18,1
409,9115,person,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,19,18,3
410,7170,person,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,19,18,7
411,2624,person,1,1,1,1,0,0,0,1,1,0.9473684210526316,3,3,3,3,1.0,1.0,1,19,18,1
412,178,person,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,8
413,2065,chair,0,0,0,0,0,0,0,1,1,0.9473684210526316,0,0,0,0,0.0,0.0,1,19,18,1
414,8907,dog,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,19,18,0
415,5035,car,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.3333333432674408,0.3333333432674408,2,19,18,4
416,8215,sheep,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,17,0
417,6094,car,1,1,1,0,1,0,0,1,1,1.0,3,3,3,3,0.6666666865348816,0.6666666865348816,1,19,18,3
418,6469,motorbike,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.6666666865348816,0.6666666865348816,1,19,17,0
419,5816,motorbike,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.5555555820465088,0.5555555820465088,1,19,18,0
420,1974,boat,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.3333333432674408,0.3333333432674408,1,19,17,10
421,7333,person,1,1,1,0,1,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,19,18,9
422,3584,horse,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.8571428656578064,0.8571428656578064,1,19,18,2
423,4492,horse,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,19,18,0
424,1353,person,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,19,18,3
425,3289,bus,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.1428571492433548,0.1428571492433548,1,19,17,0
426,4887,sofa,0,0,0,0,0,0,0,0,0,0.0,3,3,3,3,0.4000000059604645,0.4000000059604645,1,19,18,0
427,5505,horse,1,1,1,0,1,0,0,1,1,1.0,3,3,3,3,0.6000000238418579,0.6000000238418579,1,19,18,2
428,9657,motorbike,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,19,18,0
429,7032,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
430,223,train,0,0,0,0,0,0,0,1,1,0.9473684210526316,0,0,0,0,0.0,0.0,2,19,18,1
431,6083,motorbike,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
432,6936,horse,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.125,0.125,1,19,18,8
433,4154,car,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.6000000238418579,0.6000000238418579,1,19,18,0
434,662,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,17,0
435,185,person,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.125,0.125,1,19,17,7
436,2449,diningtable,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.23076923191547394,0.23076923191547394,1,19,17,0
437,7127,train,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.0,0.0,1,19,18,5
438,6669,train,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.5,0.5,1,19,18,0
439,7332,person,0,0,0,0,0,0,0,1,1,0.9997420020639834,2,2,2,2,0.20000000298023224,0.20000000298023224,1,19,15,4
440,6574,person,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,19,18,11
441,202,person,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,13
442,7634,person,1,1,1,0,1,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,3
443,4862,chair,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,19,18,15
444,4162,person,0,0,0,0,0,0,0,0,0,0.0,2,2,2,2,0.0,0.0,2,19,18,0
445,4661,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,19,18,11
446,9643,bus,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.3333333432674408,0.3333333432674408,1,19,18,0
447,9635,sofa,0,0,0,0,0,0,0,0,0,0.0,7,7,7,7,0.20000000298023224,0.20000000298023224,1,19,18,0
448,621,person,1,1,1,0,1,0,0,1,1,0.8947368421052632,3,3,3,3,0.5,0.5,1,19,17,1
449,4881,diningtable,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,19,18,0
450,1469,person,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.800000011920929,0.800000011920929,1,19,18,0
451,9240,person,0,0,0,0,0,0,0,1,1,1.0,2,5,5,5,0.0,0.0,2,19,18,6
452,2365,person,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,0.5,0.5,1,19,18,6
453,7778,person,1,1,1,1,0,0,0,1,1,0.9473684210526316,5,5,5,5,1.0,1.0,1,19,18,1
454,111,person,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,19,16,8
455,7961,car,1,1,1,0,1,0,0,1,1,0.9473684210526316,7,7,7,7,1.0,1.0,1,19,18,1
456,2904,person,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,17,5
457,7360,person,1,1,1,0,1,0,0,1,1,1.0,0,0,0,0,0.5,0.5,1,19,18,3
458,5354,motorbike,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,8
459,4971,person,1,1,1,1,0,0,0,1,1,0.9473684210526316,0,0,0,0,0.5,0.5,1,19,18,1
460,6941,diningtable,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
461,6817,tvmonitor,0,0,0,0,0,0,0,0,0,0.0,2,2,2,2,0.1538461595773697,0.1538461595773697,1,19,17,0
462,9311,person,0,0,0,0,0,0,0,1,1,0.9941520467836258,1,1,1,1,0.0,0.0,1,19,17,2
463,9101,horse,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,18,11
464,1625,sheep,1,1,1,0,1,0,0,1,1,0.9473684210526316,7,7,7,7,0.6666666865348816,0.6666666865348816,1,19,18,1
465,9556,person,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,0.5555555820465088,0.5555555820465088,1,19,18,2
466,5703,person,1,0,1,0,1,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,19,16,5
467,7596,sheep,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.8571428656578064,0.8571428656578064,1,19,18,0
468,5074,boat,0,0,0,0,0,0,0,1,1,0.9941520467836258,4,4,4,4,0.0,0.0,1,19,17,2
469,1354,diningtable,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.8571428656578064,0.8571428656578064,1,19,17,0
470,5737,bus,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.8999999761581421,0.8999999761581421,1,19,18,0
471,1606,person,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.1818181872367859,0.1818181872367859,1,19,18,13
472,8080,person,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
473,4183,car,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,0.6666666865348816,0.6666666865348816,1,19,18,3
474,9314,person,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.8333333134651184,0.8333333134651184,1,19,18,0
475,6082,bus,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,2,19,18,0
476,723,bus,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.8571428656578064,0.8571428656578064,1,19,18,0
477,6895,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.699999988079071,0.699999988079071,1,19,18,0
