sample_index,image_id,target_id,A,Aplus,B,C0,C1,C2,r,full_failure,absent_failure,exact_matched_random_failure_probability,cci_region,wf_region,mean_region,max_0_1_region,cci_bbox_precision,wf_bbox_precision,feasible_set_size,n_full_foils,n_absent_foils,m_outranking_foils
224,5412,chair,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,19,18,14
225,5848,bicycle,0,0,0,0,0,0,0,1,1,1.0,5,2,5,2,0.43478259444236755,0.1818181872367859,2,19,18,10
226,2602,motorbike,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.9166666865348816,0.9166666865348816,1,19,17,0
227,3025,sheep,1,1,1,0,1,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,19,18,2
228,6581,bicycle,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.9117646813392639,0.9117646813392639,1,19,18,0
229,7598,person,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.12121212482452393,0.12121212482452393,1,19,18,5
230,3123,diningtable,1,1,1,0,1,0,0,1,1,0.8947368421052632,5,5,5,5,1.0,1.0,1,19,17,1
231,8196,chair,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.046875,0.046875,1,19,17,3
232,3884,person,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,14
233,9844,train,1,1,1,0,1,0,0,1,1,1.0,2,2,2,2,0.7727272510528564,0.7727272510528564,1,19,18,4
234,5491,person,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.6785714030265808,0.6785714030265808,1,19,17,10
235,1564,person,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.517241358757019,0.517241358757019,1,19,18,10
236,922,person,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
237,3251,diningtable,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,19,18,0
238,8897,person,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,19,17,14
239,2408,dog,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,5
240,277,sofa,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.8108108043670654,0.8108108043670654,1,19,18,0
241,9957,horse,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.0,0.0,1,19,18,8
242,6435,car,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.970588207244873,0.970588207244873,1,19,18,0
243,3762,dog,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.8461538553237915,0.8461538553237915,1,19,18,0
244,2081,tvmonitor,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.7407407164573669,0.7407407164573669,1,19,18,0
245,8590,boat,0,0,0,0,0,0,0,1,1,1.0,6,3,3,3,0.0,0.0,2,19,18,16
246,4781,chair,0,0,0,0,0,0,0,0,0,0.0,4,4,4,4,0.0,0.0,1,19,18,0
247,1419,person,1,1,1,0,1,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,19,18,4
248,8128,bicycle,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.21212121844291687,0.21212121844291687,1,19,18,14
249,7341,aeroplane,0,0,0,0,0,0,0,1,1,0.9473684210526316,7,7,7,7,0.39393940567970276,0.39393940567970276,1,19,18,1
250,6145,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.05263157933950424,0.05263157933950424,1,19,18,4
251,5125,car,1,1,1,1,0,0,0,1,1,0.9473684210526316,3,3,3,3,1.0,1.0,1,19,18,1
252,9361,motorbike,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,19,18,9
253,5767,sofa,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.939393937587738,0.939393937587738,1,19,18,0
254,2532,train,0,0,0,0,0,0,0,1,1,1.0,5,2,5,2,0.0810810774564743,0.0,2,19,18,7
255,151,person,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,4
256,5754,sofa,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.692307710647583,0.692307710647583,1,19,15,0
257,7195,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.04545454680919647,0.04545454680919647,1,19,18,13
258,7179,person,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.9399999976158142,0.9399999976158142,1,19,18,9
259,2692,horse,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.7894737124443054,0.7894737124443054,1,19,18,0
260,2429,person,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,19,18,4
261,4666,bus,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.6666666865348816,0.6666666865348816,1,19,18,0
262,2235,person,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.19607843458652496,0.19607843458652496,1,19,18,11
263,9744,person,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,19,18,3
264,1508,cow,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
265,7989,diningtable,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,19,18,6
266,8147,horse,1,1,1,0,1,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,2
267,8516,cat,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.7647058963775635,0.7647058963775635,1,19,18,7
268,2673,sofa,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.9743589758872986,0.9743589758872986,1,19,18,0
269,7903,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
270,2072,horse,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.9666666388511658,0.9666666388511658,1,19,18,0
271,7335,chair,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.8484848737716675,0.8484848737716675,1,19,18,0
272,9171,diningtable,0,0,0,0,0,0,0,0,0,0.0,3,3,3,3,0.0,0.0,1,19,17,0
273,1302,diningtable,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,0.9285714030265808,0.9285714030265808,1,19,18,4
274,1916,person,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,0.8999999761581421,0.8999999761581421,1,19,18,2
275,5570,person,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,7
276,6745,chair,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.1666666716337204,0.1666666716337204,1,19,17,16
277,1267,car,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.9285714030265808,0.9285714030265808,1,19,18,0
278,1883,car,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,19,18,6
279,3736,chair,1,1,1,1,0,0,0,1,1,0.8947368421052632,2,2,2,2,1.0,1.0,1,19,17,1
280,4456,car,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.9629629850387573,0.9629629850387573,1,19,18,7
281,3723,train,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,19,17,0
282,8788,bus,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.9354838728904724,0.9354838728904724,1,19,18,0
283,8077,sofa,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.9545454382896423,0.9545454382896423,1,19,18,0
284,4738,motorbike,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.4399999976158142,0.4399999976158142,1,19,18,0
285,5724,motorbike,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.9736841917037964,0.9736841917037964,1,19,18,4
286,7651,diningtable,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
287,8954,chair,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.23333333432674408,0.23333333432674408,1,19,18,11
288,2731,bicycle,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.8333333134651184,0.8333333134651184,1,19,18,0
289,567,person,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.7714285850524902,0.7714285850524902,1,19,18,0
290,1585,sofa,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.9677419066429138,0.9677419066429138,1,19,17,0
291,5272,boat,1,1,1,0,1,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,8
292,3851,bicycle,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.782608687877655,0.782608687877655,1,19,18,0
293,2792,person,1,1,1,1,0,0,0,1,1,0.9941520467836258,2,2,2,2,0.9354838728904724,0.9354838728904724,1,19,17,2
294,529,boat,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
295,1540,sofa,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.42500001192092896,0.42500001192092896,1,19,18,0
296,9328,sofa,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.7916666865348816,0.7916666865348816,1,19,18,0
297,1905,sofa,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.17391304671764374,0.17391304671764374,1,19,17,6
298,570,motorbike,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.20000000298023224,0.20000000298023224,1,19,18,12
299,3322,chair,0,0,0,0,0,0,0,1,1,0.9473684210526316,4,4,4,4,0.0,0.0,1,19,18,1
300,3012,person,0,0,0,0,0,0,0,1,1,1.0,0,4,4,4,0.23529411852359772,0.07407407462596893,2,19,18,12
301,8708,person,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.1875,0.1875,1,19,18,8
302,414,tvmonitor,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.3692307770252228,0.3692307770252228,1,19,17,0
303,247,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.44999998807907104,0.44999998807907104,1,19,18,13
304,3922,horse,1,1,1,1,0,0,0,1,1,0.9473684210526316,3,3,3,3,1.0,1.0,1,19,18,1
305,8945,diningtable,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
306,5849,boat,1,1,1,0,1,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,6
307,8689,motorbike,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.875,0.875,1,19,18,0
308,9787,pottedplant,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.8148148059844971,0.8148148059844971,1,19,18,0
309,718,dog,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.4375,0.4375,1,19,18,7
310,1856,diningtable,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.11764705926179886,0.11764705926179886,1,19,17,0
311,5095,train,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0833333358168602,0.0833333358168602,1,19,18,0
312,8045,diningtable,0,0,0,0,0,0,0,1,1,0.8947368421052632,2,2,2,2,0.1666666716337204,0.1666666716337204,1,19,17,1
313,3928,diningtable,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.8181818127632141,0.8181818127632141,1,19,16,0
314,4072,person,1,1,1,1,0,0,0,1,1,0.9941520467836258,0,0,0,0,0.8333333134651184,0.8333333134651184,1,19,17,2
315,7623,horse,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
316,6816,sofa,1,1,1,0,1,0,0,1,1,0.9473684210526316,4,4,4,4,1.0,1.0,1,19,18,1
317,9677,bicycle,1,1,1,0,1,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,18,4
318,1502,motorbike,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,19,18,0
319,3399,person,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.03846153989434242,0.03846153989434242,1,19,18,10
320,2650,sofa,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.6176470518112183,0.6176470518112183,1,19,17,0
321,467,person,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.738095223903656,0.738095223903656,1,19,18,0
322,6002,person,0,0,0,0,0,0,0,1,1,0.9473684210526316,5,5,5,5,0.18918919563293457,0.18918919563293457,1,19,18,1
323,6068,tvmonitor,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.6800000071525574,0.6800000071525574,1,19,18,0
324,2573,horse,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.12903225421905518,0.12903225421905518,1,19,18,2
325,5087,motorbike,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.931034505367279,0.931034505367279,1,19,18,0
326,6796,person,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.9696969985961914,0.9696969985961914,1,19,18,0
327,8869,boat,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,4
328,5882,horse,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.9200000166893005,0.9200000166893005,1,19,18,0
329,7367,bus,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.6428571343421936,0.6428571343421936,1,19,18,0
330,7725,bicycle,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.8799999952316284,0.8799999952316284,1,19,18,0
331,397,chair,0,0,0,0,0,0,0,1,1,0.9941520467836258,7,7,7,7,0.0,0.0,1,19,17,2
332,3910,boat,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,1,19,18,16
333,6591,cow,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
334,2773,person,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,14
335,1794,person,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.19230769574642181,0.19230769574642181,1,19,18,17
336,9435,sofa,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.7941176295280457,0.7941176295280457,1,19,18,0
337,25,person,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.8947368264198303,0.8947368264198303,1,19,18,0
338,1105,person,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.6052631735801697,0.6052631735801697,1,19,17,11
339,956,person,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.800000011920929,0.800000011920929,1,19,18,15
340,299,person,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.8695651888847351,0.8695651888847351,1,19,16,7
341,6287,sofa,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,17,0
342,5774,motorbike,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.925000011920929,0.925000011920929,1,19,18,0
343,3501,car,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.9333333373069763,0.9333333373069763,1,19,18,0
344,7382,train,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.875,0.875,1,19,18,3
345,2614,diningtable,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.9599999785423279,0.9599999785423279,1,19,17,0
346,9689,chair,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.0416666679084301,0.0416666679084301,1,19,18,0
347,3590,person,1,1,1,1,0,0,0,1,1,0.9824561403508771,4,4,4,4,1.0,1.0,1,19,16,2
348,3418,dog,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.8275862336158752,0.8275862336158752,1,19,17,0
349,1781,person,1,1,1,1,0,0,0,1,1,0.9473684210526316,3,3,3,3,1.0,1.0,1,19,18,1
350,825,bicycle,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.34375,0.34375,1,19,18,5
351,9592,sofa,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.2888889014720917,0.2888889014720917,1,19,18,2
352,4177,horse,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.9428571462631226,0.9428571462631226,1,19,18,0
353,144,person,0,0,0,0,0,0,0,1,1,0.9989680082559339,6,6,6,6,0.3571428656578064,0.3571428656578064,1,19,16,3
354,6237,person,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,19,18,3
355,1549,dog,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.48148149251937866,0.48148149251937866,1,19,18,19
356,2823,motorbike,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
357,9320,person,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.24193547666072845,0.24193547666072845,1,19,18,14
358,5276,person,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.949999988079071,0.949999988079071,1,19,17,4
359,1757,diningtable,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,19,18,13
360,2416,car,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.15909090638160706,0.15909090638160706,1,19,18,6
361,2245,bus,1,1,1,0,1,0,0,1,1,1.0,1,1,1,1,0.9811320900917053,0.9811320900917053,1,19,18,3
362,6405,bus,0,0,0,0,0,0,0,1,1,0.9473684210526316,1,1,1,1,0.01785714365541935,0.01785714365541935,1,19,18,1
363,434,horse,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.9333333373069763,0.9333333373069763,1,19,18,0
364,2740,car,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.9047619104385376,0.9047619104385376,1,19,18,0
365,7338,person,0,0,0,0,0,0,0,1,1,0.9473684210526316,3,3,7,3,0.10526315867900848,0.10526315867900848,2,19,18,1
366,5558,car,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,19,18,8
367,719,bus,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.800000011920929,0.800000011920929,1,19,17,0
368,9563,motorbike,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,0.9047619104385376,0.9047619104385376,1,19,18,2
369,2654,sofa,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,19,18,0
370,8380,sofa,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
371,3733,car,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,19,18,3
372,1850,aeroplane,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,19,18,7
373,6288,sofa,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.7714285850524902,0.7714285850524902,1,19,18,0
374,4712,person,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.4324324429035187,0.4324324429035187,1,19,15,8
375,1696,person,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.290909081697464,0.290909081697464,1,19,17,7
376,4704,sofa,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,19,17,6
377,9046,horse,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,0.9615384340286255,0.9615384340286255,1,19,18,7
378,6561,motorbike,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,19,18,5
379,8114,sofa,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
380,4717,chair,0,0,0,0,0,0,0,1,0,0.8947368421052632,0,0,0,0,0.0,0.0,1,19,17,1
381,6014,boat,1,1,1,1,0,0,0,1,1,0.9473684210526316,7,7,7,7,0.8181818127632141,0.8181818127632141,1,19,18,1
382,8027,person,1,1,1,0,1,0,0,1,1,1.0,7,7,7,7,0.9444444179534912,0.9444444179534912,1,19,18,8
383,517,person,1,1,1,1,0,0,0,1,0,0.8421052631578947,7,7,7,7,1.0,1.0,1,19,16,1
384,9651,person,1,1,1,0,1,0,0,1,1,0.8947368421052632,3,3,3,3,1.0,1.0,1,19,17,1
385,3955,horse,0,0,0,0,0,0,0,1,1,0.9473684210526316,5,5,5,5,0.09375,0.09375,1,19,18,1
386,4763,bicycle,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
387,3141,diningtable,0,0,0,0,0,0,0,1,0,0.9473684210526316,3,3,3,3,0.375,0.375,1,19,18,1
388,9397,sofa,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.1111111119389534,0.1111111119389534,1,19,17,5
389,5937,sofa,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.36666667461395264,0.36666667461395264,1,19,16,6
390,2905,person,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.4166666567325592,0.4166666567325592,1,19,17,10
391,8824,motorbike,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.8999999761581421,0.8999999761581421,1,19,17,0
392,2712,person,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,19,18,0
393,1949,diningtable,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.9615384340286255,0.9615384340286255,1,19,18,0
394,166,horse,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
395,4268,bottle,0,0,0,0,0,0,0,1,1,0.9473684210526316,6,6,6,6,0.3333333432674408,0.3333333432674408,1,19,18,1
396,6951,motorbike,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.1041666641831398,0.1041666641831398,1,19,18,6
397,5296,car,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.96875,0.96875,1,19,18,0
398,4804,horse,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0.23076923191547394,0.23076923191547394,1,19,17,0
399,6875,horse,1,1,1,1,0,0,0,1,1,0.9473684210526316,1,1,1,1,0.939393937587738,0.939393937587738,1,19,18,1
400,9387,bus,0,0,0,0,0,0,0,0,0,0.0,6,6,6,6,0.2916666567325592,0.2916666567325592,1,19,18,0
401,1297,sofa,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.9803921580314636,0.9803921580314636,1,19,18,0
402,5002,person,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.6470588445663452,0.6470588445663452,1,19,18,11
403,4357,person,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.029411764815449715,0.029411764815449715,1,19,18,4
404,6010,diningtable,0,0,0,0,0,0,0,0,0,0.0,3,3,3,3,0.18518517911434174,0.18518517911434174,1,19,17,0
405,8255,bicycle,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,19,18,14
406,7620,horse,1,1,1,1,0,0,0,1,1,0.9473684210526316,4,4,4,4,0.970588207244873,0.970588207244873,1,19,18,1
407,5025,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.9166666865348816,0.9166666865348816,1,19,18,0
408,7589,car,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.06896551698446274,0.06896551698446274,1,19,18,5
409,9115,person,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,19,18,12
410,7170,person,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.7647058963775635,0.7647058963775635,1,19,18,12
411,2624,person,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.25,0.25,1,19,18,10
412,178,person,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.0,0.0,1,19,18,8
413,2065,chair,0,0,0,0,0,0,0,1,1,0.9473684210526316,1,1,1,1,0.14814814925193787,0.14814814925193787,1,19,18,1
414,8907,dog,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,19,18,0
415,5035,car,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,19,18,0
416,8215,sheep,0,0,0,0,0,0,0,0,0,0.0,6,6,6,6,0.3888888955116272,0.3888888955116272,1,19,17,0
417,6094,car,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,5
418,6469,motorbike,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.6875,0.6875,1,19,17,0
419,5816,motorbike,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.8846153616905212,0.8846153616905212,1,19,18,0
420,1974,boat,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.6333333253860474,0.6333333253860474,1,19,17,0
421,7333,person,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.3235294222831726,0.3235294222831726,1,19,18,0
422,3584,horse,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.1111111119389534,0.1111111119389534,1,19,18,4
423,4492,horse,1,1,1,0,1,0,0,1,1,0.9473684210526316,4,4,4,4,1.0,1.0,1,19,18,1
424,1353,person,1,1,1,0,1,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,19,18,2
425,3289,bus,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.5,0.5,1,19,17,0
426,4887,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.5128205418586731,0.5128205418586731,1,19,18,0
427,5505,horse,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
428,9657,motorbike,1,1,1,0,1,0,0,1,1,0.9473684210526316,3,3,3,3,0.9629629850387573,0.9629629850387573,1,19,18,1
429,7032,sofa,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,19,18,0
430,223,train,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.8928571343421936,0.8928571343421936,1,19,18,0
431,6083,motorbike,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,19,18,0
432,6936,horse,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.95652174949646,0.95652174949646,1,19,18,0
433,4154,car,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,19,18,12
434,662,sofa,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,19,17,0
435,185,person,0,0,0,0,0,0,0,1,0,0.8947368421052632,1,1,1,1,0.24242424964904785,0.24242424964904785,1,19,17,1
436,2449,diningtable,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.9200000166893005,0.9200000166893005,1,19,17,0
437,7127,train,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.125,0.125,1,19,18,0
438,6669,train,0,0,0,0,0,0,0,1,1,1.0,0,7,0,7,0.31578946113586426,0.0,2,19,18,6
439,7332,person,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.5526315569877625,0.5526315569877625,1,19,15,17
440,6574,person,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,19,18,10
441,202,person,1,1,1,0,1,0,0,1,1,1.0,7,7,7,7,0.5,0.5,1,19,18,2
442,7634,person,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,19,18,6
443,4862,chair,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.11764705926179886,0.11764705926179886,1,19,18,2
444,4162,person,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,1,19,18,13
445,4661,person,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,19,18,7
446,9643,bus,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.5,0.5,1,19,18,0
447,9635,sofa,0,0,0,0,0,0,0,0,0,0.0,2,2,2,2,0.4285714328289032,0.4285714328289032,1,19,18,0
448,621,person,1,1,1,0,1,0,0,1,1,0.8947368421052632,4,4,4,4,0.8999999761581421,0.8999999761581421,1,19,17,1
449,4881,diningtable,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,0.949999988079071,0.949999988079071,1,19,18,5
450,1469,person,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.5600000023841858,0.5600000023841858,1,19,18,0
451,9240,person,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,19,18,5
452,2365,person,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,19,18,5
