sample_index,image_id,path,target_id,target_name,annotated_category_ids,cci_region,cci_bbox_precision,cci_target_drop_raw,cci_target_drop_norm,cci_margin_norm,cci_pmean_norm,feasible_set_size
7891,233711,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000233711.jpg,3,car,"[3,1,11,13]",4,0.9285714030265808,0.47329995036125183,0.4812297523021698,-0.14606699347496033,0.4811900556087494,1
7892,204502,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000204502.jpg,44,bottle,"[44,46,47,67]",0,1.0,0.5662042498588562,0.5788699388504028,-1.2307029962539673,0.5865721702575684,1
7893,381032,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000381032.jpg,1,person,"[1,43]",4,0.21052631735801697,0.14293499290943146,0.1456429809331894,-0.05046990513801575,0.1266937404870987,1
7894,543224,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000543224.jpg,54,sandwich,"[54,58,67]",0,0.1818181872367859,2.1896488666534424,2.2251648902893066,1.4322543144226074,3.7288551330566406,1
7895,151781,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000151781.jpg,1,person,"[1,3,34]",6,0.9090909361839294,0.039316922426223755,0.04006180539727211,-0.7559690475463867,0.021575506776571274,1
7896,60899,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000060899.jpg,1,person,"[1,19,62,84]",0,1.0,-0.06870874762535095,-0.0700104758143425,-0.9599751830101013,0.060505859553813934,2
7897,70353,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000070353.jpg,63,couch,"[63,17,84,86]",3,0.17241379618644714,0.6888241171836853,0.6989567279815674,-0.25548887252807617,0.8674144744873047,1
7898,153529,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000153529.jpg,1,person,"[1,27,31,33]",5,0.9230769276618958,1.3951406478881836,1.4215723276138306,0.3988288640975952,1.810721755027771,1
7899,387079,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000387079.jpg,1,person,"[1,37]",6,0.761904776096344,0.149532288312912,0.15236526727676392,-0.2576364576816559,0.0962408185005188,1
7900,254983,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000254983.jpg,1,person,"[1,3,39]",7,0.23333333432674408,-0.04586104676127434,-0.046729911118745804,-0.9246536493301392,-0.288022518157959,2
7901,471350,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000471350.jpg,11,fire hydrant,"[11,1,6,10,64]",7,1.0,6.695414066314697,6.837700366973877,3.880143642425537,8.214303016662598,1
7902,450223,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000450223.jpg,3,car,"[3,1,10,11]",6,0.0,0.38208726048469543,0.38848885893821716,-0.6180392503738403,0.18848638236522675,1
7903,153040,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000153040.jpg,63,couch,"[63,72,84]",3,0.0,1.2607051134109497,1.279250144958496,-0.5022265911102295,0.5086179375648499,1
7904,300066,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000300066.jpg,5,airplane,"[5,1,31]",4,1.0,1.8547168970108032,1.904089093208313,1.736678123474121,3.6364083290100098,1
7905,195002,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000195002.jpg,1,person,"[1,60]",1,0.4117647111415863,0.12532855570316315,0.1277029812335968,-0.9619730710983276,-0.29980289936065674,1
7906,232894,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000232894.jpg,1,person,"[1,15,67]",3,0.760869562625885,0.01051273476332426,0.010711904615163803,-1.3394120931625366,-0.07905411720275879,1
7907,296906,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000296906.jpg,1,person,"[1,36]",3,0.0,0.12226742506027222,0.12458384782075882,-0.8642016053199768,-0.11410526186227798,2
7908,142891,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000142891.jpg,17,cat,"[17,62]",5,1.0,0.15521813929080963,0.1581541895866394,-0.9600304961204529,-0.17799201607704163,1
7909,402674,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000402674.jpg,1,person,"[1,37,43]",2,1.0,0.05892155319452286,0.06003785505890846,-0.7981767654418945,0.2766391634941101,1
7910,497076,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000497076.jpg,22,elephant,"[22,1]",0,1.0,1.9560787677764893,1.9971368312835693,0.8768045902252197,3.494415760040283,1
7911,210804,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000210804.jpg,9,boat,"[9,1,6]",6,0.8125,1.4155645370483398,1.4427286386489868,-0.04297959804534912,1.8492200374603271,1
7912,240295,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000240295.jpg,1,person,"[1,39]",0,1.0,0.2572183609008789,0.2620915174484253,-0.8835740089416504,0.21912281215190887,1
7913,156572,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000156572.jpg,1,person,"[1,63,64,75]",3,0.824999988079071,0.38025206327438354,0.38745614886283875,-0.45229819416999817,0.5094568729400635,1
7914,52790,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000052790.jpg,7,train,"[7,1,62]",3,0.9259259104728699,0.7447537183761597,0.7578999400138855,-0.49524301290512085,0.8516680002212524,1
7915,65306,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000065306.jpg,6,bus,"[6,3]",5,0.9375,0.9027389287948608,0.9208232164382935,0.4681917428970337,1.4347431659698486,1
7916,510343,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000510343.jpg,7,train,"[7,10]",1,0.6666666865348816,0.31113365292549133,0.316625714302063,-0.5217630863189697,-0.022705078125,1
7917,359182,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000359182.jpg,4,motorcycle,"[4,3,10]",5,1.0,3.169255495071411,3.227231979370117,1.176954984664917,4.445313453674316,1
7918,482808,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000482808.jpg,73,laptop,"[73,1,47,54,67]",3,0.0,4.412854194641113,4.492740631103516,1.8323338031768799,4.837418079376221,1
7919,539079,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000539079.jpg,1,person,"[1,35]",4,0.0,0.24925458431243896,0.25397685170173645,-0.4916283190250397,-0.06152254343032837,1
7920,456917,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000456917.jpg,1,person,"[1,39,40]",5,0.774193525314331,2.087286949157715,2.1268317699432373,-0.6040668487548828,1.233867883682251,1
7921,368671,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000368671.jpg,1,person,"[1,35]",5,0.5600000023841858,0.5705400109291077,0.5813491940498352,-1.0176091194152832,0.06460821628570557,1
7922,562308,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000562308.jpg,1,person,"[1,54]",1,1.0,0.18623317778110504,0.1897614747285843,-0.443045437335968,0.12122362852096558,1
7923,466789,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000466789.jpg,17,cat,"[17,1,28]",6,0.9523809552192688,0.005861642770469189,0.005972519516944885,-0.3928641676902771,0.12786759436130524,1
7924,221521,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000221521.jpg,15,bench,"[15,1]",7,0.9200000166893005,1.3415722846984863,1.3687620162963867,0.2755218744277954,1.2589659690856934,1
7925,512776,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000512776.jpg,1,person,"[1,40]",3,0.9387755393981934,0.02244439907371998,0.022869620472192764,-0.7145740985870361,0.36236849427223206,1
7926,4764,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000004764.jpg,4,motorcycle,"[4,1,44,47,62]",0,0.6875,0.5081357359886169,0.5174312591552734,-0.734679102897644,-0.11064958572387695,1
7927,569917,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000569917.jpg,81,sink,"[81,44,70,90]",6,0.5,1.1486958265304565,1.1667019128799438,0.17127370834350586,0.8888792395591736,1
7928,250540,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000250540.jpg,4,motorcycle,"[4,1,3,31,77]",0,0.3125,0.059230513870716095,0.06031404063105583,-1.9729000329971313,-0.14690813422203064,1
7929,417608,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000417608.jpg,54,sandwich,"[54,50,51,62]",6,1.0,0.31404584646224976,0.31913965940475464,-0.2572317123413086,0.5316846966743469,1
7930,545219,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000545219.jpg,6,bus,"[6,1,27,31]",0,0.9756097793579102,1.1882106065750122,1.212013602256775,0.1407015323638916,1.854188323020935,1
7931,150417,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000150417.jpg,67,dining table,"[67,1,47,51,61,62,82]",2,0.4318181872367859,0.39506638050079346,0.4006895422935486,-0.3986451029777527,0.1835276186466217,1
7932,257943,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000257943.jpg,1,person,"[1,15,37,39,62]",4,1.0,0.07023090124130249,0.07156146317720413,-0.4615108370780945,0.19601070880889893,1
7933,234230,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000234230.jpg,1,person,"[1,27,43]",4,0.7333333492279053,0.8648691177368164,0.8812545537948608,-0.9408135414123535,0.3156259059906006,1
7934,229020,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000229020.jpg,72,tv,"[72,47,74,76]",6,0.0,0.4804271161556244,0.4866315722465515,-1.919527530670166,-0.10137349367141724,1
7935,18688,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000018688.jpg,1,person,"[1,37,39,40]",3,0.7727272510528564,0.2822015881538391,0.2875480651855469,-1.544490933418274,0.3805769681930542,1
7936,261779,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000261779.jpg,1,person,"[1,3,33]",2,0.9696969985961914,0.30815809965133667,0.3139963448047638,-1.996528148651123,-0.20492073893547058,1
7937,93763,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000093763.jpg,1,person,"[1,63,75]",1,1.0,1.0213483572006226,1.0406984090805054,-0.3215535879135132,0.356228768825531,1
7938,284851,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000284851.jpg,18,dog,"[18,17,62]",4,1.0,2.3000800609588623,2.341860771179199,1.959978461265564,4.169900417327881,1
7939,208995,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000208995.jpg,1,person,"[1,47,53,62,73,74,84]",6,1.0,0.05938092991709709,0.060505934059619904,-0.8323880434036255,0.5299277305603027,1
7940,233638,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000233638.jpg,73,laptop,"[73,75,77,84]",7,0.25,1.3956379890441895,1.4209034442901611,0.1678081750869751,1.6486440896987915,1
7941,239194,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000239194.jpg,24,zebra,"[24,25]",7,1.0,0.8406724333763123,0.8591992855072021,-0.31015777587890625,0.39430639147758484,1
7942,221669,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000221669.jpg,1,person,"[1,27,41,44]",4,0.7647058963775635,0.29649263620376587,0.30210986733436584,-0.15469825267791748,0.06488937139511108,1
7943,30828,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000030828.jpg,1,person,"[1,3,14,15,27]",1,0.0,0.09181467443704605,0.09355415403842926,-0.15060347318649292,0.46343570947647095,1
7944,276285,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000276285.jpg,1,person,"[1,47,48,49,59,62,67]",0,0.0714285746216774,0.14751404523849487,0.1503087878227234,-0.5865244269371033,-0.03487639129161835,1
7945,381639,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000381639.jpg,1,person,"[1,5,27,31]",1,0.5925925970077515,0.2751060128211975,0.2803180515766144,-0.14540526270866394,2.162949800491333,1
7946,423113,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000423113.jpg,1,person,"[1,42]",5,0.9117646813392639,0.5651528239250183,0.5758599638938904,-0.22917324304580688,0.8836694955825806,1
7947,371869,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000371869.jpg,1,person,"[1,10,31]",7,0.949999988079071,0.167312353849411,0.17048218846321106,-0.46573004126548767,0.012734055519104004,1
7948,262658,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000262658.jpg,67,dining table,"[67,1,44,46,47,48,49,50,51,62]",3,1.0,2.3285579681396484,2.361701488494873,-0.2955162525177002,2.1872782707214355,1
7949,466936,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000466936.jpg,1,person,"[1,15,27,33]",5,0.95652174949646,0.278195321559906,0.2834658920764923,-1.026481032371521,0.971872091293335,1
7950,181816,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000181816.jpg,15,bench,"[15,1,3,64]",2,1.0,0.4400462806224823,0.4489647150039673,0.046884506940841675,0.527594268321991,1
7951,421401,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000421401.jpg,64,potted plant,"[64,86]",3,0.375,0.6547060608863831,0.6694961786270142,-0.4807177782058716,0.5264017581939697,1
7952,548894,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000548894.jpg,1,person,"[1,32,77]",4,1.0,0.08819025009870529,0.08986106514930725,-1.2750221490859985,0.1283811628818512,1
7953,524702,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000524702.jpg,65,bed,"[65,1,63,75,85]",1,0.0,-0.029676994308829308,-0.030217643827199936,-0.34688761830329895,-0.016103439033031464,1
7954,373396,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000373396.jpg,18,dog,"[18,51,61]",6,0.0,0.5313916802406311,0.5410443544387817,-1.2584755420684814,0.843703031539917,1
7955,208761,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000208761.jpg,33,suitcase,"[33,1,31]",6,0.9285714030265808,1.0039514303207397,1.0229724645614624,-0.2899264097213745,0.6686564683914185,1
7956,558242,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000558242.jpg,1,person,"[1,3,39,40]",6,0.3571428656578064,0.10560784488916397,0.10760864615440369,-0.39208173751831055,-0.051151812076568604,1
7957,318570,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000318570.jpg,1,person,"[1,35]",0,0.3103448152542114,-0.026574663817882538,-0.027078136801719666,0.21830226480960846,1.1350206136703491,1
7958,126064,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000126064.jpg,1,person,"[1,42]",5,1.0,0.28331458568573,0.28868213295936584,-0.7700780630111694,1.3859153985977173,1
7959,524533,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000524533.jpg,6,bus,"[6,1,3,8,10,62,64]",3,1.0,2.1484930515289307,2.191533088684082,1.8849895000457764,2.94844388961792,1
7960,526418,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000526418.jpg,88,teddy bear,"[88,62,84]",5,1.0,7.398533821105957,7.542591094970703,1.5708765983581543,7.54974889755249,1
7961,355430,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000355430.jpg,67,dining table,"[67,44,47,48,49,51,59,62,63]",7,0.6571428775787354,-0.15509812533855438,-0.15730571746826172,-3.0207910537719727,-0.16772784292697906,1
7962,288041,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000288041.jpg,1,person,"[1,62,75]",1,1.0,0.483219176530838,0.4923740327358246,-0.6991782188415527,0.2318974733352661,1
7963,105951,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000105951.jpg,1,person,"[1,54]",4,1.0,0.9841788411140442,1.0028246641159058,-0.9914427995681763,0.05269366502761841,1
7964,343978,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000343978.jpg,1,person,"[1,41]",1,0.021276595070958138,-0.045504819601774216,-0.04636693373322487,-0.6666375398635864,-0.14441198110580444,2
7965,559252,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000559252.jpg,3,car,"[3,14]",1,1.0,0.3794476389884949,0.38580501079559326,-0.45406419038772583,0.33682942390441895,1
7966,257767,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000257767.jpg,72,tv,"[72,74,76]",7,0.0,0.00328202941454947,0.0033244150690734386,-0.15188637375831604,-0.03816951811313629,1
7967,297669,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000297669.jpg,1,person,"[1,18,20]",4,1.0,0.2559709846973419,0.26082050800323486,-0.20308205485343933,0.20720650255680084,2
7968,411027,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000411027.jpg,67,dining table,"[67,1,44,47,48,54]",3,0.6851851940155029,-0.06574508547782898,-0.06668086349964142,-0.7773757576942444,0.3981819748878479,1
7969,402077,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000402077.jpg,1,person,"[1,44,51,57,63]",6,0.5806451439857483,0.09265606105327606,0.09441148489713669,-0.328532338142395,0.27307847142219543,1
7970,440387,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000440387.jpg,1,person,"[1,35,36]",2,0.0,0.3209369480609894,0.32701727747917175,-1.283992052078247,0.09920138120651245,1
7971,185303,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000185303.jpg,65,bed,"[65,84]",0,1.0,0.13007983565330505,0.13244959712028503,-1.545215129852295,-0.2955743670463562,2
7972,376321,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000376321.jpg,3,car,"[3,10]",3,0.9599999785423279,0.35219866037368774,0.35809949040412903,-0.27183499932289124,0.5302119255065918,1
7973,228335,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000228335.jpg,82,refrigerator,"[82,46,50,62,64,79,84,86]",2,0.36764705181121826,1.8038246631622314,1.835273265838623,0.16927599906921387,1.4012724161148071,1
7974,242422,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000242422.jpg,81,sink,"[81,44,49,51,53]",3,0.7058823704719543,1.7625856399536133,1.7902146577835083,0.8438972234725952,2.132392406463623,1
7975,334566,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000334566.jpg,73,laptop,"[73,74,76,84]",0,0.4193548262119293,2.5158467292785645,2.561391592025757,0.6453782320022583,2.294048309326172,1
7976,93685,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000093685.jpg,1,person,"[1,42]",7,0.7272727489471436,0.4538819193840027,0.46248096227645874,-0.0026788413524627686,0.6885047554969788,1
7977,422755,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000422755.jpg,19,horse,"[19,1]",1,0.8518518805503845,0.7769410014152527,0.7890081405639648,-0.4474673271179199,0.41729098558425903,1
7978,144481,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000144481.jpg,86,vase,"[86,1]",2,0.4583333432674408,0.39035430550575256,0.39739421010017395,-0.729194164276123,0.09577950835227966,1
7979,268052,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000268052.jpg,62,chair,"[62,17,67,84]",4,0.9200000166893005,1.4456526041030884,1.4701324701309204,0.2479567527770996,1.5769144296646118,1
7980,515993,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000515993.jpg,61,cake,"[61,48]",4,0.9642857313156128,0.5526086091995239,0.56202632188797,-0.1671983003616333,1.3696167469024658,1
7981,304076,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000304076.jpg,6,bus,"[6,1]",6,0.9803921580314636,0.7679075002670288,0.7832907438278198,-0.19759416580200195,0.8784143328666687,1
7982,334327,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000334327.jpg,1,person,"[1,37,43]",5,1.0,0.06055775284767151,0.061705052852630615,-1.1903541088104248,0.5838947892189026,1
7983,320901,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000320901.jpg,6,bus,"[6,1]",2,0.6590909361839294,0.7558433413505554,0.7709848880767822,-0.4502396583557129,1.356718897819519,1
7984,199387,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000199387.jpg,1,person,"[1,27,35]",1,1.0,1.0358784198760986,1.0555037260055542,-0.6696257591247559,3.3198533058166504,1
7985,227607,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000227607.jpg,1,person,"[1,32]",5,0.8125,-0.00924826692789793,-0.009423480369150639,-0.41931888461112976,0.03730752691626549,1
7986,117466,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000117466.jpg,1,person,"[1,48,49,50,51,52,61,67]",1,1.0,0.5596497058868408,0.5702525973320007,-1.0889687538146973,0.9453958868980408,1
7987,540697,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000540697.jpg,5,airplane,"[5,1,8]",1,0.96875,0.0790511816740036,0.08115550875663757,-0.466595321893692,0.6704031229019165,1
7988,230610,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000230610.jpg,81,sink,"[81,44]",3,0.4444444477558136,1.9738446474075317,2.0047852993011475,0.8273624181747437,2.8254170417785645,1
7989,34214,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000034214.jpg,1,person,"[1,41]",3,0.9333333373069763,0.029940858483314514,0.03050810471177101,-1.6121528148651123,1.557708978652954,1
7990,551820,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000551820.jpg,1,person,"[1,43]",5,0.8461538553237915,-0.04260185360908508,-0.04340897127985954,-0.7057697176933289,0.17816032469272614,1
7991,14874,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000014874.jpg,1,person,"[1,35]",5,1.0,0.18363238871097565,0.18711140751838684,-0.35572704672813416,0.07563891261816025,1
7992,183709,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000183709.jpg,1,person,"[1,3,10,31]",4,0.30000001192092896,0.4698435664176941,0.4787450134754181,-0.7476222515106201,0.5097817182540894,1
7993,530656,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000530656.jpg,1,person,"[1,37,43,62]",4,0.7647058963775635,0.3028320372104645,0.30856937170028687,-0.7393736243247986,-0.15309813618659973,1
7994,54592,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000054592.jpg,1,person,"[1,27,35]",5,1.0,0.268868625164032,0.27396249771118164,-0.9373977184295654,0.3670501112937927,1
7995,413435,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000413435.jpg,81,sink,"[81,47,51,64,86,90]",1,0.17241379618644714,4.724064350128174,4.798115253448486,1.8581173419952393,5.685814380645752,1
7996,502012,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000502012.jpg,8,truck,"[8,3]",6,1.0,0.4069710075855255,0.4139387607574463,0.08742189407348633,0.46091267466545105,1
7997,417285,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000417285.jpg,61,cake,"[61,1,47,48,50]",2,0.07999999821186066,1.8474327325820923,1.8789172172546387,-0.13933777809143066,2.878849983215332,1
7998,161772,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000161772.jpg,59,pizza,"[59,53,67]",4,0.8260869383811951,0.6748510599136353,0.6867268085479736,-1.1421637535095215,-0.1410326361656189,1
7999,272311,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000272311.jpg,1,person,"[1,19]",0,0.06666667014360428,0.21837852895259857,0.22251583635807037,-0.7273387312889099,0.020033523440361023,1
8000,182755,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000182755.jpg,72,tv,"[72,73,74,75,76,77]",5,0.3333333432674408,0.3819046914577484,0.3868367671966553,-0.4639051556587219,0.051093876361846924,1
8001,533596,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000533596.jpg,1,person,"[1,51,60,65,67,73]",4,0.47727271914482117,0.20811477303504944,0.21205762028694153,-0.6795940399169922,0.2895786166191101,1
8002,157651,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000157651.jpg,1,person,"[1,38]",5,0.699999988079071,1.6504842042922974,1.6817535161972046,-0.17004501819610596,1.7260640859603882,1
8003,13300,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000013300.jpg,64,potted plant,"[64,86]",7,0.0,0.20087486505508423,0.20541271567344666,-0.07141900062561035,0.3413230776786804,1
8004,197350,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000197350.jpg,1,person,"[1,43]",2,0.5882353186607361,0.638468861579895,0.6505650281906128,-0.2513754367828369,0.1330292820930481,1
