sample,image_id,target_name,bbox_precision,aggregate_pmean_all,aggregate_pmax,eval_target_response_pm,eval_target_response_agg,aggregate_hardest_foil,aggregate_hardest_foil_family
383,173490,toilet,0.8857142857142857,0.9796710456347035,-0.7026435919658064,0.40655505657196045,0.41275648484358507,bowl,kitchen
384,259475,banana,0.94,0.7202018410628395,-0.7465497742885293,0.9194025993347168,0.9352703829008134,potted plant,furniture
385,8583,tv,0.7692307692307693,0.5620328988569102,-0.4348762906703692,0.4689878523349762,0.47504460008564714,apple,food
386,303520,dining table,1.0,0.5785643180272585,-0.12700917936950928,0.5737345218658447,0.5819007276730362,spoon,kitchen
387,406997,sheep,1.0,3.844007720377333,1.8725598185437728,2.6326634883880615,2.684981463869515,dining table,furniture
388,165029,person,0.8125,0.15154853694821935,-3.09256582089572,-0.027035139501094818,-0.027547335689322352,snowboard,sports
389,227218,cat,1.0,0.5957235876299272,-0.5675508960910236,0.5910410284996033,0.6022209000169261,dog,animal
390,222903,dining table,0.7735849056603774,1.5975932005048992,-0.13023336101713268,1.1969984769821167,1.2140358619422227,chair,furniture
391,516984,person,1.0,1.1720157289360953,0.013864870012004538,1.1544326543807983,1.1763040416216628,skateboard,sports
392,411484,person,0.45,1.0514442431103865,-1.640707320167507,0.5211541056632996,0.5310276684162886,tennis racket,sports
393,388215,person,0.07894736842105263,-0.1392091659626754,-0.43348867037387717,0.10432964563369751,0.10630623047101803,spoon,kitchen
394,168543,toilet,0.05555555555555555,0.05108268002700861,-2.41085102798564,0.14947421848773956,0.1517542384491806,potted plant,furniture
395,227491,person,0.9117647058823529,2.53619391438678,-1.828759859752052,0.5898701548576355,0.6010455824841521,pizza,food
396,387208,person,1.0,0.5629669284731131,-0.5932189316272768,0.928232729434967,0.9458186296588359,kite,sports
397,550051,umbrella,0.5555555555555556,0.42415151265580636,-0.015194806222742163,0.3848187029361725,0.3936808547847428,kite,sports
398,562171,giraffe,1.0,0.426997481505638,-0.5487798602082317,1.2387806177139282,1.2658410645219722,horse,animal
399,264385,laptop,1.0,2.0819727081753445,0.23966567026389995,1.078644871711731,1.0981716798157062,fire hydrant,outdoor
400,401028,person,0.10526315789473684,0.15592781857160354,-0.3244289640001944,0.441654771566391,0.4500221739428295,snowboard,sports
401,62491,toilet,1.0,2.3376863649198936,0.8020819140667779,1.3690048456192017,1.3898870981367308,bowl,kitchen
402,187079,couch,0.9333333333333333,0.6250159520111792,-0.11656694243611632,0.6172972917556763,0.6263778049097499,chair,furniture
403,482562,dining table,0.9130434782608695,1.2135274681671053,0.1936694877279046,0.9921491146087646,1.0062707920615508,cake,food
404,419224,couch,0.9285714285714286,0.7773351918631781,0.12467585529060765,0.6351656317710876,0.6445089902327924,bench,outdoor
405,222674,dining table,0.9285714285714286,0.5095974277083841,-1.6507226950674028,0.6278401017189026,0.6367764150994725,couch,furniture
406,361804,person,0.75,0.5304563574625967,-0.9538497166151472,0.5690311193466187,0.5798117395206104,baseball bat,sports
407,5600,bowl,0.22916666666666666,0.07707499299518783,-0.9487380964900808,0.2925889194011688,0.2976820252500717,pizza,food
408,265635,person,0.2,0.016034251665353855,-0.16501887733380632,0.08443243056535721,0.08603205127737945,umbrella,accessory
409,411559,person,0.896551724137931,1.0579675529450885,0.14844517544730418,0.5170301795005798,0.5268256121125724,tennis racket,sports
410,491556,person,0.4444444444444444,-0.06948306833819173,-6.1700800014498185,0.4522932469844818,0.460862201365395,dog,animal
411,268941,boat,1.0,0.20288976178371196,-0.21462642690416456,0.308374285697937,0.3142918585557789,elephant,animal
412,260370,umbrella,1.0,4.481805091454629,3.3284550540985496,3.621668815612793,3.7050737508311204,kite,sports
413,25138,cat,1.0,1.2290244006976656,0.0453330515010385,0.7873864769935608,0.8022803324499445,zebra,animal
414,245716,person,1.0,-0.16159683664907276,-0.9081056568613156,0.031853798776865005,0.03245728722246435,tie,accessory
415,21889,boat,0.2222222222222222,0.028406120387994227,-1.3485347530906833,0.12696842849254608,0.12940489923961188,bicycle,vehicle
416,217329,person,0.36363636363636365,0.20439212979771582,-0.751965136863131,0.8629553914070129,0.8793045751081427,hair drier,indoor
417,74603,dining table,0.6428571428571429,0.5187388384224945,-1.1639532440285951,0.23933947086334229,0.24274609065414401,refrigerator,appliance
418,62311,tv,0.125,1.0498077084773987,0.19660062978978254,0.9651848673820496,0.9776497558549442,remote,electronic
419,409247,cat,0.9655172413793104,6.27921458354962,4.334914522891017,6.038393020629883,6.152612600805417,mouse,electronic
420,264392,couch,1.0,0.6455516355851335,-1.0801244811707713,0.1917741745710373,0.1945951944233213,chair,furniture
421,45976,person,0.967741935483871,0.015768468519842815,-0.5762369865810821,0.4203043282032013,0.42826723421271146,skateboard,sports
422,206036,person,1.0,0.6306823282853656,-0.4556155984451379,0.18186239898204803,0.18530788619829663,backpack,accessory
423,265707,cat,0.16666666666666666,0.7924220706466334,-1.83364182805723,0.3579908609390259,0.36476245823377573,keyboard,electronic
424,504101,airplane,0.9285714285714286,0.7512378032572908,-0.2899336530477925,0.6029905676841736,0.6190419865339974,banana,food
425,403736,person,1.0,0.08434365394227045,-0.3485170426335057,0.06032280996441841,0.0614656601178529,carrot,food
426,71284,car,0.5555555555555556,1.0108718878376866,0.10365277039781484,1.0612473487854004,1.0790277634518366,parking meter,outdoor
427,339368,car,0.7741935483870968,0.64774138966684,-0.09082287538391179,0.2450178861618042,0.24912297968372119,baseball bat,sports
428,70626,pizza,0.125,0.16008753635098844,-0.13777571363459806,0.48681238293647766,0.495379109815848,handbag,accessory
429,556616,car,0.0,-0.2533386469692218,-1.6639812570045278,0.17346489429473877,0.1763711703425988,traffic light,outdoor
430,531602,person,1.0,0.45027087928610615,-2.036885316325083,-0.19227008521556854,-0.19591275200312513,teddy bear,indoor
431,393647,bus,0.225,0.3791302676416115,0.050758736502728885,0.5401291251182556,0.5509493593156111,skis,sports
432,114503,teddy bear,1.0,2.402589781025764,0.2773352184817779,1.8161563873291016,1.851519097019144,bear,animal
433,505286,cat,1.0,0.45028594634405894,-0.32087906529385046,0.18620656430721283,0.1897287655830218,skis,sports
434,537427,airplane,0.0,-0.11135268337732296,-0.6990982772636734,0.6095612645149231,0.6257875932433055,potted plant,furniture
435,120061,person,1.0,0.10301510672496952,-0.39255873630867505,0.05337606370449066,0.05438730377487842,oven,appliance
436,69121,sink,0.35714285714285715,2.5861667265159816,0.5875678733490333,1.8850513696670532,1.9145999876016206,hair drier,indoor
437,324321,bus,0.7647058823529411,4.71788424648822,3.558269941670008,4.614705562591553,4.70715048477224,suitcase,accessory
438,352027,person,0.5789473684210527,0.9522260983338471,-2.1129972961145564,0.33225777745246887,0.33855259117492864,skis,sports
439,215303,dining table,0.6521739130434783,0.9236512310371519,0.4708662319850626,0.7891018986701965,0.8003335193271337,bicycle,vehicle
440,349822,person,0.9333333333333333,0.5302701590332499,-0.9800489384261033,0.41034388542175293,0.41811808514308174,frisbee,sports
441,338108,person,1.0,0.7851651984409519,-0.37051908790664245,0.9889410138130188,1.0076770672236692,toothbrush,indoor
442,360716,person,1.0,1.7009306938032558,-0.392289410274889,-0.4972498416900635,-0.5066705244832882,snowboard,sports
443,205253,umbrella,0.1935483870967742,1.3888248377267205,0.9139548803999294,1.2993659973144531,1.3292896436632629,handbag,accessory
444,578383,cow,1.0,2.252761957495874,0.43969412961298304,2.0002808570861816,2.035046751783031,broccoli,food
445,117701,person,0.058823529411764705,0.083805892354128,-0.6466549360122276,0.4023202359676361,0.4099424230586655,refrigerator,appliance
446,184830,couch,0.8709677419354839,0.900774892995408,-1.077673671384271,0.5446081161499023,0.5526193632889418,orange,food
447,419723,sandwich,1.0,1.662190057968045,0.10803975295274482,1.8314648866653442,1.8611711340316088,hot dog,food
448,48844,airplane,1.0,0.1434144908821121,-0.7163404665436727,0.28480255603790283,0.29238391031019584,skateboard,sports
449,463722,person,0.8055555555555556,0.43978708775131087,-0.4880872706746604,0.8592613339424133,0.8755405316110174,cow,animal
450,511453,pizza,1.0,1.3467997102691265,-0.5224385616676791,0.8767843246459961,0.892213619595413,donut,food
451,268239,oven,1.0,3.657885249821756,-0.11240752281362676,2.378575086593628,2.4186641045931134,pizza,food
452,316323,refrigerator,0.5217391304347826,0.830763162136887,-0.8024942305948172,0.9269925951957703,0.9431541832075206,zebra,animal
453,223335,motorcycle,0.04878048780487805,0.3063357131317794,0.011855681046388067,0.3411886394023895,0.347430187823789,bowl,kitchen
454,64779,broccoli,1.0,1.1875286671174372,0.6623167844556027,1.5525622367858887,1.5796053690036262,truck,vehicle
455,531735,motorcycle,0.875,3.4763953059607995,1.6997418327297171,2.039090871810913,2.0763930646222963,stop sign,outdoor
456,128842,oven,0.21739130434782608,0.814404344190391,-0.339425512216971,0.3523862063884735,0.35832539958456006,hot dog,food
457,109894,clock,0.75,6.423929819866099,4.400677569132912,6.039548397064209,6.1352812491106805,parking meter,outdoor
458,557556,person,0.15384615384615385,0.2160326678218802,-0.38571839704987637,-0.008942845277488232,-0.009112272598654915,surfboard,sports
459,266409,person,1.0,0.3428161096484945,-0.29409541278297224,0.510273277759552,0.5199406970015437,umbrella,accessory
460,114414,person,0.13333333333333333,0.2286215101659116,-0.3279006631937994,0.07621628046035767,0.07766024150709444,apple,food
461,545796,person,0.5714285714285714,-0.0378196055354581,-0.5425049981778944,0.4862290322780609,0.49544091953051245,wine glass,kitchen
462,533553,boat,1.0,1.2969181396269902,0.4459660611836126,0.9992846846580505,1.0184605375142834,surfboard,sports
463,26907,person,0.07407407407407407,-0.07799469391819336,-1.0279073689226468,-0.0626130998134613,-0.06379934081866367,baseball bat,sports
464,12938,person,0.05263157894736842,0.16123548055341402,-0.3303402024608454,0.31083011627197266,0.3167189706917687,baseball bat,sports
465,464200,person,0.868421052631579,0.5623813735015097,-2.991647202059467,1.1888922452926636,1.2114164892022434,frisbee,sports
466,101053,bus,0.7142857142857143,3.8919654549425937,2.20523840786918,3.4380009174346924,3.5068732914049385,orange,food
467,267169,elephant,1.0,0.2829352953295346,-0.841262025208958,0.6256628036499023,0.638795465175847,hair drier,indoor
468,342971,person,0.9230769230769231,-0.1433262579129605,-2.0808707567273705,0.9082341194152832,0.9254411345284791,frisbee,sports
469,85568,bench,0.95,0.1657465579057587,-0.9685316379674584,0.4424848258495331,0.45145268051841086,dining table,furniture
470,23781,broccoli,1.0,0.8942776686368188,0.5698218837889917,1.0480273962020874,1.0662823445524852,sheep,animal
471,366031,airplane,0.65625,-0.06584433607555587,-0.42219971682236107,-0.06580943614244461,-0.06756126258949839,broccoli,food
472,10793,train,0.9736842105263158,1.016769304648729,0.2567958193525268,0.7146992683410645,0.7273149885009922,surfboard,sports
473,462978,wine glass,0.47368421052631576,2.959066059425691,1.421636974183038,2.599620819091797,2.6505259982407776,teddy bear,indoor
474,35401,car,0.6521739130434783,1.627114653438464,-0.5266566070351726,1.2663427591323853,1.2875593957562435,parking meter,outdoor
475,368820,person,1.0,1.8714597383142402,-0.7904364917956515,1.3503648042678833,1.3759482382070578,backpack,accessory
476,37615,oven,0.7619047619047619,3.704672022584183,-0.49837274105309115,3.0078585147857666,3.0585536115345677,pizza,food
477,231617,bus,0.8125,1.6837092450412454,-0.22265124916290202,1.9284840822219849,1.9671167877087432,kite,sports
478,107367,person,1.0,0.171676566052513,-0.2093923977781223,0.14076222479343414,0.14342904569083342,carrot,food
479,504747,person,0.5,0.4087371899781281,-0.3960711290651143,0.5787668228149414,0.5897318914622243,bus,vehicle
480,349575,clock,0.24324324324324326,7.210366626075838,4.689816447298886,5.974611282348633,6.069314816507957,parking meter,outdoor
481,338905,umbrella,1.0,1.4413025969162272,0.12259669642954707,1.2650381326675415,1.2941712281756126,bicycle,vehicle
482,321395,broccoli,1.0,1.0073353138873984,0.4995001799434804,0.591785728931427,0.6020936826693678,stop sign,outdoor
483,209480,broccoli,1.0,0.6745273240650734,0.0006639739858494975,0.77867192029953,0.792235130324845,carrot,food
484,353982,person,0.975,2.00086634402176,0.7617959966540658,0.9666823744773865,0.9849967252287117,carrot,food
485,85556,pizza,1.0,4.145329577304002,1.506019351512906,2.8385913372039795,2.8885437163141594,giraffe,animal
486,121989,person,0.5625,-0.12236352693381902,-1.1490409051391586,0.59941565990448,0.6107719325863551,fire hydrant,outdoor
487,563194,person,0.8636363636363636,1.9476064012334084,0.7993384218262062,1.0942072868347168,1.114937670024522,broccoli,food
488,180653,person,0.03571428571428571,0.061774324562963334,-0.6074374264045944,0.2589142620563507,0.2638195409101046,skateboard,sports
489,361124,truck,0.625,2.2783925099229676,0.7832191042797663,1.7693322896957397,1.799624960798273,bus,vehicle
490,61233,person,0.0,0.11348222031231509,-0.9655698945355915,0.25254929065704346,0.25733398148539544,backpack,accessory
491,45844,person,0.1956521739130435,0.8620634771816661,-1.8191305941180822,1.0720831155776978,1.0923943436828738,frisbee,sports
492,41990,person,0.0,0.05406822957012056,-0.28735475473813915,-0.02157568745315075,-0.021984451198255334,teddy bear,indoor
493,123677,person,0.35714285714285715,0.2717468997092798,-0.3680760769197938,0.1770082712173462,0.18036179420540396,zebra,animal
494,505132,chair,0.0,0.6703476101880477,-0.1926900974643172,0.9462897181510925,0.9623136954209185,bench,outdoor
495,132408,horse,0.0,-0.048432101124300325,-0.4205479910932042,0.19971881806850433,0.20282077420320202,cell phone,electronic
496,415194,chair,0.42857142857142855,1.7827424572799104,-0.42797247154616613,2.200570821762085,2.2378341420245667,bench,outdoor
497,245242,knife,0.875,1.0977913784249895,0.5334284366976666,1.3014717102050781,1.3317534099727906,scissors,indoor
498,519491,clock,0.8571428571428571,5.034469980830959,3.8181926303270934,4.881378650665283,4.958753359736924,train,vehicle
499,187565,potted plant,0.9545454545454546,1.0911964125348066,0.21873946873765393,0.8905002474784851,0.9106170980270542,banana,food
500,289883,bus,0.9259259259259259,3.23790575511089,0.383673330259056,0.545056164264679,0.5559751002631124,dining table,furniture
501,396768,clock,0.92,6.786966718714817,5.434731275236353,5.746805667877197,5.8378982563578425,train,vehicle
502,323564,bicycle,0.5263157894736842,0.10129577894030056,-0.3258305193696934,0.041657704859972,0.04243415620182596,wine glass,kitchen
503,504248,sink,0.12903225806451613,0.8836091093839578,-0.8908479172641806,1.2734893560409546,1.2934515974052516,umbrella,accessory
504,10920,car,0.9565217391304348,1.0854661548237787,-0.0823345670564346,1.1452032327651978,1.1643902661926198,truck,vehicle
505,456884,car,1.0,0.7495895908008188,0.12947839140054263,0.433228999376297,0.4404874309410513,dining table,furniture
506,96633,teddy bear,0.9629629629629629,9.194886196597501,2.4384523750206086,5.994907379150391,6.111635305636588,bear,animal
507,246590,motorcycle,0.9736842105263158,0.5299365662137857,-1.5721082284771555,1.048492670059204,1.0676733138846242,wine glass,kitchen
508,144804,person,0.5333333333333333,0.12481177469641695,-0.4802771439504857,0.22171759605407715,0.2259181627852853,fire hydrant,outdoor
509,32151,suitcase,1.0,4.530673039897275,1.6592158951319713,5.0418009757995605,5.137324212473765,toaster,appliance
510,213547,person,0.4444444444444444,-0.013672916561005388,-1.4750489803730513,-0.029587076976895332,-0.030147621080902885,suitcase,accessory
511,318778,airplane,1.0,1.770002262002405,0.8980431222577947,1.2983198165893555,1.3328806808780609,donut,food
512,346621,cup,1.0,-0.036079944549996384,-0.2624839597741858,0.08968895673751831,0.0915650138671252,baseball bat,sports
513,104589,cake,0.7894736842105263,0.5032607967962635,-1.0155741047960698,0.9837843775749207,1.0005502517385032,sandwich,food
514,210607,train,0.8518518518518519,1.3044380946574878,0.18145370071258327,0.9053418040275574,0.9213227058622648,wine glass,kitchen
515,121663,bus,0.75,6.1548440620460205,4.671555142263026,6.30248498916626,6.42874065736998,potted plant,furniture
516,175151,bus,0.9230769230769231,1.0761348780181565,-0.6006789672529365,0.9446063041687012,0.9635293004673473,broccoli,food
517,85089,person,0.625,0.04863795479478413,-0.0884298949150932,-0.026635192334651947,-0.027139811294948545,parking meter,outdoor
518,470117,person,1.0,0.14355545293490168,-1.169950821960216,0.5213479399681091,0.531225175022921,sports ball,sports
519,169111,bowl,0.42857142857142855,1.4119503306517305,-0.4290504349401789,1.4770121574401855,1.5027225612154052,apple,food
520,49014,airplane,0.6666666666666666,2.3407543933228503,-1.5908915476060954,1.487510085105896,1.527107134709958,banana,food
521,522909,cat,0.9285714285714286,0.1400747047308113,-1.4381055950533488,0.18198120594024658,0.1854234822000592,sports ball,sports
522,270883,bed,1.0,0.18947331789634733,-0.04886443284597558,0.15916618704795837,0.16206584058387669,cell phone,electronic
523,323726,person,0.75,-0.031766197527564294,-0.5331275237654239,0.13737152516841888,0.13997410732115448,kite,sports
524,146871,bed,0.9428571428571428,0.677610002681214,0.3030896585304377,0.7367269992828369,0.7501485248473923,stop sign,outdoor
525,277625,horse,0.9454545454545454,4.99141229037069,3.1076901613068943,3.890057325363159,3.9504762047728947,zebra,animal
526,113951,person,0.2222222222222222,0.04886113950884159,-0.047362356660890365,0.15773023664951324,0.1607185262411699,bicycle,vehicle
527,484166,train,0.9411764705882353,0.4154271697185816,-1.2877488949107128,0.8236207365989685,0.8381591154544057,baseball glove,sports
528,303718,donut,0.8,0.8267694463466714,-0.9758091875801465,1.1331032514572144,1.153523174627138,baseball glove,sports
529,76257,motorcycle,0.19047619047619047,0.11116555563672417,-0.296695519846435,0.061371415853500366,0.062494116376033595,mouse,electronic
530,476299,toilet,0.46153846153846156,1.1684717960494608,-0.43016688828426464,0.7106368541717529,0.7214766245966451,elephant,animal
531,200250,truck,0.9259259259259259,1.9860959837527812,0.8216308788483498,1.6845842599868774,1.7134259632833577,skateboard,sports
532,528098,person,1.0,0.7706212493888871,-0.7759410054260719,0.5720393061637878,0.5828769181584125,horse,animal
533,362348,person,0.967741935483871,0.5801881653755868,-0.5494864841143396,0.5503457188606262,0.5607723334300216,cell phone,electronic
534,486536,cat,0.9767441860465116,0.030178541994872243,-1.3526649630933785,0.4101211130619049,0.4178787832226602,donut,food
535,203478,bus,0.4,-0.2957112336724961,-1.9615639305832258,0.22849559783935547,0.23307297714869243,fire hydrant,outdoor
536,487003,person,1.0,0.21068594885701392,-0.35668407154472714,-0.08506366610527039,-0.08667524593580962,tie,accessory
537,338840,bed,0.8205128205128205,0.617418316267501,0.04079280419755493,0.7466484904289246,0.7602507634714267,hair drier,indoor
538,239466,person,1.0,0.7211660388742754,-2.170396569260002,0.5125923752784729,0.5223037311500229,motorcycle,vehicle
539,132136,kite,0.046511627906976744,1.6878218547732213,0.4763921675334637,0.6445791125297546,0.6586545562382669,handbag,accessory
540,542163,person,0.782608695652174,0.9904021430026955,-1.3185196917814195,0.9369633197784424,0.954714626032294,skateboard,sports
541,410272,person,1.0,0.3907904005628035,0.04193179601188804,0.19306580722332,0.19672354941965126,potted plant,furniture
542,342204,person,1.0,-0.06019153264193343,-0.6670649009188815,0.0037168562412261963,0.003787274209621317,hot dog,food
543,83466,person,0.5882352941176471,2.353869098759898,0.030610404118273316,2.7688798904418945,2.821337904408746,skateboard,sports
544,236512,person,0.7777777777777778,0.0035745648145595454,-0.12102286747042751,0.018099423497915268,0.018442327433157497,fire hydrant,outdoor
545,80163,person,0.6896551724137931,1.84241643238613,-2.8770657035166414,-0.4956530034542084,-0.5050434332332925,tennis racket,sports
546,578500,chair,0.0,-0.023961843073376503,-0.18416255362530212,-0.007608739659190178,-0.007737582094030434,skateboard,sports
547,512112,bed,0.0,0.2675523059702385,-0.45867642641761774,0.30541855096817017,0.31098259693594255,carrot,food
548,214520,bed,1.0,0.8322616195866008,-0.6684058293927138,0.47871699929237366,0.487438157130276,cow,animal
549,270045,horse,0.92,0.8127920304685992,-0.6766502382560546,0.18378758430480957,0.18664210262275807,orange,food
550,477087,baseball glove,0.75,0.8174594182328935,0.3590244761865866,0.8446381688117981,0.8628268828181198,potted plant,furniture
551,325239,oven,0.0,0.09208927947344475,-0.23694418037903597,0.2207023948431015,0.22442216065132137,frisbee,sports
552,183657,bowl,0.9166666666666666,5.289661982749637,2.3865170995144194,5.8890557289123535,5.9915667339047,vase,indoor
553,191226,person,0.08695652173913043,-0.0023439044204290327,-1.194759934490179,0.4473991096019745,0.4558753417495927,baseball bat,sports
554,407443,person,1.0,0.32744791781699084,-0.21004048449587076,-0.03119480609893799,-0.031785809551157125,frisbee,sports
555,58057,car,0.9090909090909091,0.47462606160948534,0.08905078360303287,0.5059654712677002,0.5144425486392807,toaster,appliance
556,137260,person,0.9393939393939394,1.2083109296902073,0.2388528709417972,0.7863852381706238,0.8012837565027775,banana,food
557,394157,clock,1.0,6.381160106067817,3.199777287517925,4.269710063934326,4.337389217235034,giraffe,animal
558,415238,potted plant,1.0,0.837310223964252,-1.2988056515209423,0.5454850792884827,0.5578078628560256,vase,indoor
559,9050,dining table,1.0,0.10708834849318041,-0.3884915374255026,0.10189495235681534,0.10334526625627125,bus,vehicle
560,431557,giraffe,0.8387096774193549,2.5998702977213384,-1.7486055422982605,0.2735740542411804,0.27955012138091023,parking meter,outdoor
561,98434,person,1.0,1.963599792697182,-0.21401760017889848,0.815237283706665,0.8306824205515706,zebra,animal
562,347087,person,0.09090909090909091,0.09486879266816743,-0.4809875162029889,-0.06480872631072998,-0.06603656471633144,fork,kitchen
563,370591,dining table,0.6956521739130435,0.6056570129667693,-0.346237067185766,0.3195464611053467,0.3240947008693749,sports ball,sports
564,447546,person,1.0,0.6391787339174414,0.06151278601595139,0.5221763253211975,0.5320692546105524,elephant,animal
565,203003,person,1.0,0.17341234993641705,-0.8901084256112655,0.35333451628685,0.36002864088731723,bowl,kitchen
566,513041,dining table,0.7916666666666666,0.8039063353852296,-3.0647080971019602,0.7410838007926941,0.7516319595786908,wine glass,kitchen
567,409763,person,1.0,0.20272969618867165,-1.9190956936033796,0.8858351707458496,0.9026178249591018,zebra,animal
568,141426,cow,0.4375,0.8576654394185853,-0.28167289086280023,0.8589838147163391,0.8739133886023923,mouse,electronic
569,422536,person,1.0,1.3011330705289135,-0.46764969658920075,1.7748656272888184,1.8084914722331948,airplane,vehicle
570,340844,person,1.0,-0.11398090513715395,-0.4690062465213358,-0.00985438097268343,-0.010041077859205726,snowboard,sports
571,253630,chair,0.0,0.07318025906363189,-0.06127184837441031,0.028101205825805664,0.02857705701045894,scissors,indoor
572,166948,person,1.0,-0.11334281249565792,-3.232812919202014,0.3795689344406128,0.3867600851051838,remote,electronic
573,190204,train,0.7692307692307693,4.4933658341017875,1.8996941890095957,3.854874849319458,3.922920283958619,truck,vehicle
574,138492,dog,0.3246753246753247,0.2061898545613224,-0.386091472263265,0.06905021518468857,0.0703045082333327,frisbee,sports
575,314412,broccoli,0.9655172413793104,2.8053022839462,1.4063190219318968,2.520249605178833,2.564148291930127,snowboard,sports
576,145693,person,0.0,-0.0033741024691782556,-0.35369317216412144,0.1054726243019104,0.1074708635241495,bench,outdoor
577,255662,horse,0.8823529411764706,3.0378462191912976,1.2712283896612806,1.6780718564987183,1.7041350254082412,dining table,furniture
578,446460,truck,1.0,0.08103225607777409,-1.2051135089413445,0.6436560153961182,0.6546760256514641,traffic light,outdoor
579,307423,dog,0.9230769230769231,1.1514560334859099,-1.4929581319173928,1.036399245262146,1.055225375861093,bench,outdoor
580,483432,refrigerator,1.0,1.5298982887348813,0.4639832274238542,2.0050785541534424,2.0400359569324586,skateboard,sports
581,337375,person,0.9736842105263158,1.4941745148681507,0.09367046728291151,0.94540935754776,0.9633206788202466,motorcycle,vehicle
582,527573,fire hydrant,0.9285714285714286,6.296397854541653,2.82367092098466,5.454257488250732,5.570167743713712,traffic light,outdoor
583,55981,person,0.16666666666666666,-0.009647600780670215,-0.3424827241043664,0.06220844388008118,0.06338701844706847,fire hydrant,outdoor
584,39858,surfboard,0.8333333333333334,1.9713350221021102,-1.2776582100878546,1.7594799995422363,1.799168763266726,motorcycle,vehicle
585,289073,fire hydrant,1.0,7.483343624163904,5.389302251856961,6.611818790435791,6.752328769424724,hair drier,indoor
586,195023,person,1.0,0.9468953355279452,-0.5392622450566801,-0.34813880920410156,-0.35473449816073493,frisbee,sports
587,54723,person,1.0,0.2668550258148944,-0.15729841536725123,0.18454299867153168,0.1880392713828232,bear,animal
588,518770,person,0.02702702702702703,0.12443245932934831,-0.3163173388923088,0.16073434054851532,0.16377954460758376,frisbee,sports
589,544322,umbrella,0.06451612903225806,1.3372349376187054,-0.42122447673723784,0.7778711915016174,0.7957851145129401,bench,outdoor
590,468345,person,0.8571428571428571,0.7175061438364203,-7.381927256642525,1.9711681604385376,2.00851306920408,skateboard,sports
591,421457,microwave,0.5681818181818182,0.3388912705376498,-1.9930459711218842,0.7679312825202942,0.7860919419674195,bottle,kitchen
592,88634,refrigerator,0.9655172413793104,1.1685045602232784,0.5132917207274479,0.9388156533241272,0.9551833696215832,hot dog,food
593,366679,person,0.13333333333333333,0.2695455739663173,-3.372781179624485,1.454266905784607,1.4818188244931514,cat,animal
594,419697,train,0.9310344827586207,5.045109228212125,2.8300007588265514,4.989588260650635,5.077663416171278,broccoli,food
595,574350,person,0.9166666666666666,0.039710962049083975,-0.6893799983524929,0.3361121118068695,0.3424799480992479,carrot,food
596,483867,potted plant,0.7391304347826086,1.5541294752621855,-0.3788889048934172,1.2845432758331299,1.3135617574969753,dog,animal
597,220732,bus,1.0,0.6622254901177148,-0.7891730297289243,1.4324642419815063,1.461160340482367,airplane,vehicle
598,100238,person,1.0,0.189935903928439,-0.6042307163186716,0.2877645194530487,0.2932163829422314,broccoli,food
599,446359,person,0.8947368421052632,0.42526037353641866,-0.4960019398987083,0.26077720522880554,0.2657177786069978,toothbrush,indoor
600,165547,dining table,0.875,0.5544841160144034,-0.34691186708344657,0.8374430537223816,0.8493627344594925,backpack,accessory
601,224238,fire hydrant,0.55,5.042688682400515,1.9600518567482486,3.732987642288208,3.8123186148706085,bottle,kitchen
602,492041,person,0.16666666666666666,0.1884708457569099,-0.41549698594603507,0.2331773191690445,0.23759499691228908,tennis racket,sports
603,540099,dog,0.9411764705882353,2.354524691215532,-0.2840396126242499,1.8894790410995483,1.9238013154106568,frisbee,sports
604,289172,person,0.49056603773584906,0.1092205854656965,-1.6621904145736102,0.014938950538635254,0.015221977505139301,skis,sports
605,70744,surfboard,0.6551724137931034,1.2879512984018573,-1.4582884542974806,1.7729560136795044,1.8129487571827814,hair drier,indoor
606,422464,bed,1.0,1.0249719088377822,-0.8899407891117315,1.2777835130691528,1.3010618836234007,couch,furniture
607,356586,dining table,1.0,1.201020496697886,-0.08660927217296555,0.922463595867157,0.9355934098950717,truck,vehicle
608,523097,person,0.88,-0.1103110186779272,-0.7512834641704033,0.3140277862548828,0.3199772223623151,giraffe,animal
609,217269,tv,0.1016949152542373,-0.8944465810196933,-1.9045979262075634,-0.06946355849504471,-0.07036064623318927,refrigerator,appliance
610,482319,person,1.0,0.04866535393896354,-2.9556778606650953,0.6393298506736755,0.6514423205398611,toothbrush,indoor
611,577912,toilet,0.0,-0.010191503954736359,-0.19549131669509165,-0.00027951798983849585,-0.0002837816454900283,bicycle,vehicle
612,569273,fire hydrant,1.0,8.5858380198925,5.0780331514917805,7.3308539390563965,7.4866443751823475,parking meter,outdoor
613,179808,umbrella,1.0,1.5199492754895092,1.0004375189433357,1.1402719020843506,1.1665317035644405,tie,accessory
614,474430,toilet,0.25,0.3281244100957894,-1.2458374865232456,0.8245310187339783,0.8371080852044411,couch,furniture
615,466838,person,0.3125,-0.015422631966957118,-0.3693589676315594,0.1833217889070511,0.18679492510053888,suitcase,accessory
616,216863,person,0.4090909090909091,-0.07922750986648747,-0.729851530582118,0.38857734203338623,0.39593916213470387,umbrella,accessory
617,468043,boat,1.0,0.5745214713045868,-0.021995280124283645,0.7787403464317322,0.7936840461858186,suitcase,accessory
618,519479,person,1.0,2.93254850084645,0.30781605763560105,2.46711802482605,2.513858987570931,wine glass,kitchen
