sample_index,image_id,target_id,A,Aplus,B,C0,C1,C2,r,full_failure,absent_failure,exact_matched_random_failure_probability,cci_region,wf_region,mean_region,max_0_1_region,cci_bbox_precision,wf_bbox_precision,feasible_set_size,n_full_foils,n_absent_foils,m_outranking_foils
3656,551987,1,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.6875,0.6875,1,79,76,30
3657,41839,81,0,0,0,0,0,0,0,1,1,0.9873417721518988,5,5,5,5,0.25,0.25,1,79,78,1
3658,64796,64,1,1,1,0,1,0,0,1,1,1.0,1,1,1,1,0.8666666746139526,0.8666666746139526,1,79,78,21
3659,98590,1,1,1,1,1,0,0,0,1,1,0.9746835443037974,2,2,2,2,1.0,1.0,1,79,77,1
3660,286717,51,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.8571428656578064,0.8571428656578064,1,79,76,0
3661,378614,44,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.8333333134651184,0.8333333134651184,1,79,76,0
3662,393710,1,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.7692307829856873,0.7692307829856873,1,79,78,10
3663,69757,1,1,1,1,1,0,0,0,1,1,0.9999999964023948,2,2,2,2,1.0,1.0,1,79,73,6
3664,554980,44,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,79,75,5
3665,27578,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.6000000238418579,0.6000000238418579,1,79,76,39
3666,294908,1,1,0,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,77,6
3667,498583,67,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.0,0.0,1,79,74,0
3668,457900,15,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.0,0.0,1,79,76,0
3669,357383,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,77,32
3670,281687,1,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,0.5,0.5,1,79,76,28
3671,117061,67,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,2,79,74,6
3672,308996,62,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.8461538553237915,0.8461538553237915,1,79,74,0
3673,553990,19,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.8571428656578064,0.8571428656578064,1,79,78,0
3674,551086,1,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,77,58
3675,89541,51,1,1,1,1,0,0,0,1,1,0.9746835443037974,1,1,1,1,0.8999999761581421,0.8999999761581421,1,79,77,1
3676,484060,1,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.20000000298023224,0.20000000298023224,1,79,78,26
3677,339588,79,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,77,8
3678,76292,1,1,0,1,1,0,0,0,1,1,1.0,0,0,0,0,0.75,0.75,1,79,77,44
3679,69140,1,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,77,53
3680,146627,1,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.4285714328289032,0.4285714328289032,1,79,76,34
3681,483234,36,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,79,77,0
3682,554347,1,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,79,78,41
3683,452866,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,75,34
3684,133470,1,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,79,77,35
3685,520427,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,72,17
3686,462953,33,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.7692307829856873,0.7692307829856873,1,79,77,0
3687,132860,31,1,1,1,1,0,0,0,1,0,0.9620253164556962,7,7,7,7,0.625,0.625,1,79,76,1
3688,574282,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,78,12
3689,26226,7,1,1,1,1,0,0,0,1,1,0.9996754300551769,3,3,3,3,0.5,0.5,1,79,77,2
3690,298493,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.800000011920929,0.800000011920929,1,79,75,67
3691,309120,1,1,0,1,1,0,0,0,1,1,1.0,5,5,5,5,0.8571428656578064,0.8571428656578064,1,79,78,18
3692,205676,6,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,79,74,0
3693,525971,4,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,79,77,33
3694,29358,1,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,79,78,73
3695,434580,63,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,76,13
3696,276631,51,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,78,3
3697,281853,65,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,79,78,0
3698,416125,11,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.6666666865348816,0.6666666865348816,1,79,78,0
3699,512722,1,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,78,24
3700,234945,1,1,1,1,1,0,0,0,1,1,1.0,1,2,1,2,1.0,1.0,2,79,78,2
3701,479848,1,1,1,1,1,0,0,0,1,1,0.9990262901655307,6,6,6,6,1.0,1.0,1,79,76,2
3702,366499,59,1,1,1,1,0,0,0,1,1,1.0,0,1,0,1,1.0,1.0,2,79,76,21
3703,140664,51,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,79,77,0
3704,16905,22,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,79,76,0
3705,19579,47,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,78,3
3706,328464,9,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,78,2
3707,93985,1,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,77,30
3708,104494,3,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,79,74,13
3709,377155,1,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,78,24
3710,412764,1,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,79,74,30
3711,177941,67,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,72,55
3712,547137,1,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,75,10
3713,435894,36,0,0,0,0,0,0,0,1,1,0.9873417721518988,1,1,1,1,0.25,0.25,1,79,78,1
3714,85629,88,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,79,78,0
3715,201186,1,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,77,9
3716,31281,42,0,0,0,0,0,0,0,0,0,0.0,2,2,2,2,0.0,0.0,1,79,78,0
3717,282225,1,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.5,0.5,1,79,78,0
3718,32901,1,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,73,26
3719,397729,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,76,56
3720,440709,55,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.8333333134651184,0.8333333134651184,1,79,78,0
3721,467966,5,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.6666666865348816,0.6666666865348816,1,79,78,0
3722,282296,82,1,1,1,0,1,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,78,6
3723,97922,57,1,1,1,1,0,0,0,1,1,0.996754300551769,3,3,3,3,1.0,1.0,1,79,74,2
3724,172648,8,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.8571428656578064,0.8571428656578064,1,79,77,0
3725,472678,72,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,79,71,0
3726,66144,3,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,79,78,0
3727,8188,62,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.800000011920929,0.800000011920929,1,79,75,10
3728,99875,63,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.0,0.0,1,79,76,19
3729,304180,1,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,0.6666666865348816,0.6666666865348816,1,79,78,24
3730,163258,70,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,79,78,0
3731,38252,73,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,79,78,0
3732,515289,1,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,79,76,20
3733,199133,51,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.75,0.75,1,79,73,0
3734,38465,3,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,79,78,0
3735,17350,9,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,77,29
3736,96043,1,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,0.75,0.75,1,79,75,32
3737,277051,67,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.7777777910232544,0.7777777910232544,1,79,75,0
3738,494328,72,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,76,28
3739,146448,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.5,0.5,1,79,78,20
3740,17272,28,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,79,77,39
3741,282206,9,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,78,20
3742,516244,67,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.3333333432674408,0.3333333432674408,1,79,76,7
3743,102503,65,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.8888888955116272,0.8888888955116272,1,79,77,0
3744,565761,1,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,73,28
3745,94746,1,1,0,1,1,0,0,0,1,1,1.0,2,2,3,2,0.6666666865348816,0.6666666865348816,2,79,77,22
3746,401682,88,1,1,1,1,0,0,0,1,1,0.9873417721518988,7,7,7,7,1.0,1.0,1,79,78,1
3747,259597,15,0,0,0,0,0,0,0,1,1,0.9990262901655307,4,4,4,4,0.0,0.0,1,79,76,2
3748,230932,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,79,77,3
3749,558371,59,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.25,0.25,1,79,76,43
3750,283055,1,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,77,58
3751,71737,67,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,75,7
3752,575348,7,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.875,0.875,1,79,77,0
3753,253986,15,1,1,0,0,0,0,0,0,0,0.0,2,2,3,2,0.5,0.5,2,79,77,0
3754,344942,73,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,79,78,55
3755,307989,51,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.4000000059604645,0.4000000059604645,1,79,77,36
3756,302292,1,1,1,1,1,0,0,0,1,1,1.0,4,2,4,2,1.0,1.0,2,79,78,17
3757,575911,76,1,1,1,1,0,0,0,1,1,0.9873417721518988,0,0,0,0,1.0,1.0,1,79,78,1
3758,294883,1,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,2,79,77,6
3759,360101,80,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.3636363744735718,0.3636363744735718,1,79,78,30
3760,356428,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.20000000298023224,0.20000000298023224,1,79,77,56
3761,22432,65,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,79,78,3
3762,285258,18,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,0.75,0.75,1,79,78,20
3763,399636,67,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,79,71,25
3764,409117,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.75,0.75,1,79,78,6
3765,169972,4,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,1,79,78,27
3766,52637,65,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,79,77,0
3767,576160,81,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.1666666716337204,0.1666666716337204,1,79,78,2
3768,491008,1,0,0,0,0,0,0,0,1,1,0.9931840311587147,7,7,7,7,0.3333333432674408,0.3333333432674408,1,79,72,2
3769,295105,82,0,0,0,0,0,0,0,1,1,0.9997470883546833,2,2,2,2,0.3333333432674408,0.3333333432674408,1,79,73,3
3770,432038,20,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,79,77,0
3771,149197,65,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.6666666865348816,0.6666666865348816,1,79,78,0
3772,499775,6,0,0,0,0,0,0,0,1,1,1.0,0,0,5,0,0.0,0.0,2,79,78,5
3773,262006,3,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,76,4
3774,165464,1,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,76,22
3775,75344,62,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,79,75,0
3776,457074,1,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,79,78,47
3777,569960,59,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,78,4
3778,524850,5,1,1,1,1,0,0,0,1,1,0.9999900166455796,4,4,4,4,1.0,1.0,1,79,73,4
3779,384970,8,0,0,0,0,0,0,0,1,1,0.9999873544177341,7,7,7,7,0.0,0.0,1,79,76,3
3780,208871,1,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,75,11
3781,151739,42,1,1,1,0,1,0,0,1,1,1.0,3,3,3,3,0.9230769276618958,0.9230769276618958,1,79,78,8
3782,210149,9,1,1,1,0,1,0,0,1,1,1.0,7,7,7,7,0.75,0.75,1,79,78,11
3783,122232,1,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,77,58
3784,430002,76,0,0,0,0,0,0,0,0,0,0.0,4,4,4,4,0.2857142984867096,0.2857142984867096,1,79,77,0
3785,548780,15,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.8888888955116272,0.8888888955116272,1,79,74,7
3786,379086,6,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.8571428656578064,0.8571428656578064,1,79,76,0
3787,273002,1,1,1,1,1,0,0,0,1,1,0.9746835443037974,2,2,2,2,0.875,0.875,1,79,77,1
3788,477500,4,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,76,39
3789,423039,15,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,77,5
3790,256575,51,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,76,64
3791,232262,8,0,0,0,0,0,0,0,1,1,1.0,6,6,4,6,0.0,0.0,2,79,76,12
3792,398220,8,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,78,65
3793,499480,82,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.7272727489471436,0.7272727489471436,1,79,77,0
3794,229304,1,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.5,0.5,1,79,77,40
3795,195817,18,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,76,19
3796,395749,15,0,0,0,0,0,0,0,1,1,0.9746835443037974,4,4,4,4,0.20000000298023224,0.20000000298023224,1,79,77,1
3797,435187,8,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.75,0.75,1,79,77,0
3798,394251,8,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.75,0.75,1,79,78,2
3799,408449,1,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,79,73,12
3800,298331,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.75,0.75,1,79,78,16
3801,569997,72,1,1,1,1,0,0,0,1,1,1.0,3,3,1,3,1.0,1.0,2,79,78,3
3802,566282,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,1,79,76,26
3803,482707,4,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,78,15
3804,457461,54,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,77,3
3805,351331,59,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,77,6
3806,397117,8,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,79,77,0
3807,163255,67,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,79,76,36
3808,7899,1,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,79,78,17
3809,257685,81,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,79,75,0
3810,415841,82,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.8181818127632141,0.8181818127632141,1,79,74,0
3811,130522,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,77,12
3812,420052,82,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.5,0.5,1,79,78,0
3813,297956,13,0,0,0,0,0,0,0,0,0,0.0,2,2,2,2,0.4285714328289032,0.4285714328289032,1,79,77,0
3814,363207,67,0,0,0,0,0,0,0,1,1,0.9493670886075949,1,1,1,1,0.25,0.25,1,79,75,1
3815,303778,1,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,78,25
3816,5001,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,76,26
3817,163117,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.375,0.375,1,79,76,40
3818,287216,1,1,0,1,1,0,0,0,1,1,1.0,3,3,3,3,0.6666666865348816,0.6666666865348816,1,79,76,15
3819,291572,1,0,0,0,0,0,0,0,1,1,1.0,3,7,4,7,1.0,0.8571428656578064,3,79,78,40
3820,82518,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,76,33
3821,543408,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,78,30
3822,213171,1,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,0.6000000238418579,0.6000000238418579,1,79,78,2
3823,222662,1,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,79,74,11
3824,117676,1,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,77,10
3825,387098,72,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,2,79,71,0
3826,103667,67,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1,79,74,0
3827,357916,1,0,0,0,0,0,0,0,1,1,1.0,5,5,4,5,1.0,1.0,2,79,77,73
3828,551791,33,0,0,0,0,0,0,0,1,1,0.9997470883546833,4,4,4,4,0.2857142984867096,0.2857142984867096,1,79,73,3
3829,507171,1,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,79,78,53
3830,42528,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.8571428656578064,0.8571428656578064,1,79,77,8
3831,78176,85,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.125,0.125,1,79,77,26
3832,562150,1,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.0,0.0,1,79,77,16
3833,369791,4,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,79,78,38
3834,35160,1,1,1,1,1,0,0,0,1,1,1.0,0,7,7,7,1.0,1.0,2,79,77,23
3835,150639,1,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,76,17
3836,190494,3,0,0,0,0,0,0,0,1,1,0.996754300551769,5,5,5,5,0.0,0.0,1,79,74,2
3837,125371,64,1,0,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,78,6
3838,246040,1,0,0,0,0,0,0,0,1,1,1.0,4,6,6,6,0.6000000238418579,0.0,2,79,77,76
3839,535306,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.800000011920929,0.800000011920929,1,79,78,5
3840,122120,1,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,78,53
3841,286327,1,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.0,0.0,1,79,77,10
3842,342013,1,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.6666666865348816,0.6666666865348816,1,79,78,9
3843,217704,49,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,79,78,0
3844,41603,3,0,0,0,0,0,0,0,1,1,0.9990262901655307,2,2,2,2,0.0,0.0,1,79,76,2
3845,400052,64,1,1,1,1,0,0,0,1,0,0.9746835443037974,6,6,6,6,1.0,1.0,1,79,77,1
3846,319768,28,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.75,0.75,1,79,78,5
3847,112841,4,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,79,78,47
3848,249936,13,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,79,78,0
3849,376160,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.625,0.625,1,79,77,53
3850,521088,1,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,78,32
3851,45388,1,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,79,78,40
3852,223833,65,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.9166666865348816,0.9166666865348816,1,79,75,0
3853,335785,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.5,0.5,1,79,76,60
3854,122046,1,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,77,43
3855,207239,1,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.8333333134651184,0.8333333134651184,1,79,77,22
3856,248007,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8181818127632141,0.8181818127632141,1,79,78,0
3857,5385,1,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,0.800000011920929,0.800000011920929,1,79,77,16
3858,519460,67,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,74,70
3859,492968,1,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.1428571492433548,0.1428571492433548,1,79,78,36
3860,360487,67,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.0,0.0,1,79,78,2
3861,108645,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,77,16
3862,522198,4,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,79,78,6
3863,184902,63,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.875,0.875,1,79,75,0
3864,137595,72,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,79,76,0
3865,116289,25,1,1,1,0,1,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,79,77,9
3866,143526,64,0,0,0,0,0,0,0,1,0,0.9620253164556962,4,4,4,4,0.4615384638309479,0.4615384638309479,1,79,76,1
3867,546987,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,77,43
3868,278237,3,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,77,3
3869,373344,1,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,79,78,9
3870,470932,22,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,74,7
3871,343967,64,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,1,79,75,14
3872,455515,3,1,1,1,1,0,0,0,1,1,0.9493670886075949,3,3,3,3,1.0,1.0,1,79,75,1
3873,123176,7,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,77,16
3874,385796,3,1,1,1,1,0,0,0,1,0,0.9493670886075949,0,0,0,0,0.8333333134651184,0.8333333134651184,1,79,75,1
3875,459304,1,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.0,0.0,1,79,78,52
3876,578524,65,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,79,77,0
3877,501080,64,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,79,78,0
3878,573349,28,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,79,76,0
3879,46812,47,1,0,1,1,0,0,0,1,1,0.9367088607594937,3,3,3,3,0.8888888955116272,0.8888888955116272,2,79,74,1
3880,21394,22,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8571428656578064,0.8571428656578064,1,79,78,0
3881,274835,56,1,1,1,1,0,0,0,1,1,0.9873417721518988,3,3,3,3,1.0,1.0,1,79,78,1
3882,32124,1,1,1,1,1,0,0,0,1,1,0.9999873544177341,3,3,3,3,0.8571428656578064,0.8571428656578064,1,79,76,3
3883,19924,1,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,78,40
3884,574178,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,78,56
3885,321242,78,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,79,77,0
3886,537701,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,78,62
3887,146773,67,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,76,14
3888,279879,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,78,33
3889,551780,85,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,79,78,0
3890,547062,9,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,79,78,0
3891,576607,15,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.8999999761581421,0.8999999761581421,1,79,78,0
3892,175878,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.5,0.5,3,79,77,50
3893,387725,67,0,0,0,0,0,0,0,1,1,0.8987341772151899,1,1,1,1,0.0,0.0,1,79,71,1
3894,197398,58,1,1,1,1,0,0,0,1,1,0.9980525803310614,4,4,4,4,1.0,1.0,1,79,75,2
3895,40998,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,77,3
3896,161873,3,0,0,0,0,0,0,0,0,0,0.0,4,4,4,4,0.375,0.375,1,79,78,0
3897,206068,52,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,79,78,0
3898,259216,1,1,1,1,0,1,0,0,1,1,1.0,7,7,7,7,0.8333333134651184,0.8333333134651184,1,79,74,17
