sample_index,image_id,target_id,A,Aplus,B,C0,C1,C2,r,full_failure,absent_failure,exact_matched_random_failure_probability,cci_region,wf_region,mean_region,max_0_1_region,cci_bbox_precision,wf_bbox_precision,feasible_set_size,n_full_foils,n_absent_foils,m_outranking_foils
4411,81361,88,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,79,78,0
4412,563697,88,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,79,76,0
4413,346774,67,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,71,32
4414,458613,6,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.8181818127632141,0.8181818127632141,1,79,76,0
4415,161129,51,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,79,77,0
4416,164512,1,1,0,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,77,33
4417,517081,73,1,1,1,1,0,0,0,1,1,0.9746835443037974,2,2,2,2,0.9487179517745972,0.9487179517745972,1,79,77,1
4418,322177,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,78,11
4419,25864,1,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,78,14
4420,384823,62,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.04545454680919647,0.04545454680919647,1,79,75,27
4421,69512,65,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.7142857313156128,0.7142857313156128,1,79,78,0
4422,208406,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.75,0.75,1,79,78,37
4423,117492,1,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.4166666567325592,0.4166666567325592,1,79,76,37
4424,311567,55,1,1,1,0,1,0,0,1,1,1.0,4,4,4,4,0.5714285969734192,0.5714285969734192,1,79,78,2
4425,480173,1,0,0,0,0,0,0,0,1,1,0.9996754300551769,3,4,3,3,0.23999999463558197,0.25,2,79,77,2
4426,479030,7,1,1,1,1,0,0,0,1,1,0.9990262901655307,1,1,1,1,1.0,1.0,1,79,76,2
4427,25293,1,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,1.0,1.0,1,79,78,18
4428,214975,8,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.3030303120613098,0.3030303120613098,1,79,78,41
4429,375760,65,1,1,1,1,0,0,0,1,1,0.9873417721518988,3,3,3,3,1.0,1.0,1,79,78,1
4430,515158,1,1,0,1,1,0,0,0,1,1,1.0,0,0,0,0,0.9444444179534912,0.9444444179534912,1,79,78,17
4431,484681,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.9285714030265808,0.9285714030265808,1,79,78,21
4432,319350,1,1,0,1,1,0,0,0,1,1,1.0,7,7,7,7,0.6000000238418579,0.6000000238418579,1,79,74,42
4433,469046,65,1,1,1,0,1,0,0,1,1,1.0,2,2,2,2,0.9729729890823364,0.9729729890823364,1,79,77,4
4434,5124,1,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.27659574151039124,0.27659574151039124,1,79,78,7
4435,409725,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.9642857313156128,0.9642857313156128,1,79,76,61
4436,561647,13,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,79,78,0
4437,111878,51,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,79,77,0
4438,454129,8,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,79,75,32
4439,232852,51,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.9428571462631226,0.9428571462631226,1,79,78,0
4440,510095,1,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,77,10
4441,298525,78,1,1,1,1,0,0,0,1,1,0.9990262901655307,7,7,7,7,0.9285714030265808,0.9285714030265808,1,79,76,2
4442,479953,1,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,0.7142857313156128,0.7142857313156128,1,79,78,13
4443,8277,51,0,0,0,0,0,0,0,1,1,1.0,3,4,4,4,0.5357142686843872,0.9583333134651184,2,79,77,61
4444,558449,64,1,1,1,1,0,0,0,1,1,0.9873417721518988,3,3,3,3,1.0,1.0,1,79,78,1
4445,179522,1,1,1,1,1,0,0,0,1,1,0.9996754300551769,7,7,7,7,1.0,1.0,1,79,77,2
4446,280242,72,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0,0.0,1,79,77,40
4447,455005,1,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.0,0.0,1,79,76,75
4448,412151,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.2916666567325592,0.2916666567325592,1,79,75,19
4449,396369,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.20000000298023224,0.20000000298023224,1,79,73,37
4450,83134,1,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,0.8888888955116272,0.8888888955116272,1,79,70,19
4451,577976,8,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.11627907305955887,0.11627907305955887,1,79,78,4
4452,51738,65,1,1,1,0,1,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,77,19
4453,304484,62,0,0,0,0,0,0,0,0,0,0.0,6,6,6,6,0.3076923191547394,0.3076923191547394,1,79,77,0
4454,490405,1,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0731707289814949,0.0731707289814949,1,79,77,27
4455,397636,67,1,1,1,1,0,0,0,1,1,0.9999999748167636,5,5,5,5,0.5,0.5,1,79,72,6
4456,264454,6,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.9696969985961914,0.9696969985961914,1,79,76,0
4457,336232,3,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.8125,0.8125,1,79,75,12
4458,245414,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.21875,0.21875,1,79,78,19
4459,322959,67,1,1,1,1,0,0,0,1,1,0.9240506329113924,4,4,4,4,1.0,1.0,1,79,73,1
4460,569839,1,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,74,11
4461,347620,28,0,0,0,0,0,0,0,0,0,0.0,7,7,7,7,0.2857142984867096,0.2857142984867096,1,79,76,0
4462,172553,25,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,78,6
4463,108327,1,1,0,1,1,0,0,0,1,1,1.0,0,0,0,0,0.75,0.75,1,79,77,22
4464,427245,67,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.13333334028720856,0.13333334028720856,1,79,74,13
4465,551288,67,1,1,1,1,0,0,0,1,1,0.9992918473931132,5,5,5,5,0.75,0.75,1,79,71,3
4466,338041,1,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,77,20
4467,315384,1,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,0.625,0.625,1,79,78,9
4468,225130,22,0,0,0,0,0,0,0,0,0,0.0,3,3,3,3,0.3333333432674408,0.3333333432674408,2,79,77,0
4469,462640,9,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.9230769276618958,0.9230769276618958,1,79,78,9
4470,145325,62,1,1,1,1,0,0,0,1,1,0.9999873544177341,1,1,1,1,1.0,1.0,1,79,76,3
4471,399452,67,1,1,1,1,0,0,0,1,1,0.9999999748167636,4,4,4,4,0.5161290168762207,0.5161290168762207,1,79,72,6
4472,174231,73,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.7037037014961243,0.7037037014961243,1,79,77,0
4473,393031,1,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.10000000149011612,0.10000000149011612,1,79,76,23
4474,222458,15,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.6666666865348816,0.6666666865348816,1,79,78,0
4475,333565,1,1,0,1,1,0,0,0,1,1,1.0,0,0,0,0,0.6129032373428345,0.6129032373428345,2,79,76,11
4476,519351,8,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,77,8
4477,573993,70,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,79,75,70
4478,203479,63,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,79,76,0
4479,166527,7,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,0.7857142686843872,0.7857142686843872,1,79,78,3
4480,475904,9,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.7777777910232544,0.7777777910232544,1,79,78,0
4481,439143,67,0,0,0,0,0,0,0,1,1,0.9999999556295359,6,6,6,6,0.0,0.0,1,79,74,5
4482,253342,7,1,1,1,0,1,0,0,1,1,1.0,5,5,5,5,0.5,0.5,1,79,78,17
4483,354527,67,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.4545454680919647,0.4545454680919647,1,79,76,17
4484,131018,81,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.9333333373069763,0.9333333373069763,1,79,73,0
4485,445019,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.2571428716182709,0.2571428716182709,1,79,75,18
4486,479448,59,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,79,75,0
4487,443218,65,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.9714285731315613,0.9714285731315613,1,79,76,6
4488,361947,6,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.8235294222831726,0.8235294222831726,1,79,77,0
4489,367386,63,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,1.0,1.0,1,79,72,0
4490,151790,47,0,0,0,0,0,0,0,1,1,0.9873417721518988,2,2,2,2,0.0,0.0,1,79,78,1
4491,57350,24,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,79,78,0
4492,515303,19,0,0,0,0,0,0,0,1,1,0.9999993344430387,1,1,1,1,0.18367347121238708,0.18367347121238708,1,79,75,4
4493,227224,4,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,79,78,35
4494,394240,4,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.9795918464660645,0.9795918464660645,1,79,76,0
4495,270097,1,1,1,1,1,0,0,0,1,1,0.9996754300551769,3,3,3,3,0.9599999785423279,0.9599999785423279,1,79,77,2
4496,210981,22,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.9259259104728699,0.9259259104728699,1,79,77,0
4497,438788,61,1,1,1,1,0,0,0,1,1,0.9620253164556962,1,1,1,1,0.9545454382896423,0.9545454382896423,1,79,76,1
4498,20459,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.8500000238418579,0.8500000238418579,1,79,78,51
4499,21592,75,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.8484848737716675,0.8484848737716675,1,79,77,0
4500,534656,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,79,78,59
4501,360595,1,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.3478260934352875,0.3478260934352875,1,79,74,49
4502,34754,1,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.260869562625885,0.260869562625885,1,79,75,14
4503,286523,1,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,79,78,32
4504,541279,81,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.0,0.0,1,79,73,31
4505,122982,73,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,0.6896551847457886,0.6896551847457886,1,79,74,0
4506,168032,67,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,79,77,0
4507,141228,82,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,79,76,33
4508,309862,4,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.17391304671764374,0.17391304671764374,1,79,77,19
4509,15994,1,1,1,1,1,0,0,0,1,1,1.0,4,4,6,4,0.5151515007019043,0.5151515007019043,2,79,76,29
4510,405222,19,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.8510638475418091,0.8510638475418091,1,79,78,0
4511,335521,3,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.7647058963775635,0.7647058963775635,1,79,77,3
4512,272949,1,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.8333333134651184,0.8333333134651184,1,79,78,8
4513,95051,1,1,0,0,0,0,0,0,0,0,0.0,2,2,2,2,0.9375,0.9375,1,79,78,0
4514,3590,1,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,0.0,0.0,1,79,72,41
4515,214871,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,1.0,1.0,1,79,78,22
4516,254368,65,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,79,78,0
4517,281397,3,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.9333333373069763,0.9333333373069763,1,79,77,0
4518,71027,19,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.7599999904632568,0.7599999904632568,1,79,78,0
4519,7952,8,0,0,0,0,0,0,0,1,1,0.9990262901655307,3,3,3,3,0.22641509771347046,0.22641509771347046,1,79,76,2
4520,262325,56,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,79,77,0
4521,560757,1,1,0,1,1,0,0,0,1,1,1.0,7,7,7,7,0.8260869383811951,0.8260869383811951,1,79,78,8
4522,53505,70,0,0,0,0,0,0,0,1,1,0.9873417721518988,0,0,0,0,0.2222222238779068,0.2222222238779068,1,79,78,1
4523,8775,65,1,1,1,0,1,0,0,1,1,0.9746835443037974,2,2,2,2,0.9333333373069763,0.9333333373069763,1,79,77,1
4524,20784,5,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.023255813866853714,0.023255813866853714,1,79,77,18
4525,525849,1,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.1538461595773697,0.1538461595773697,1,79,75,67
4526,566687,51,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.3947368562221527,0.3947368562221527,1,79,78,0
4527,314188,65,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,79,77,0
4528,456559,1,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,78,18
4529,358055,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.9444444179534912,0.9444444179534912,1,79,78,16
4530,534565,1,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.0416666679084301,0.0416666679084301,1,79,78,22
4531,125286,10,0,0,0,0,0,0,0,0,0,0.0,4,4,4,4,0.31707316637039185,0.31707316637039185,1,79,78,0
4532,349310,6,0,0,0,0,0,0,0,1,1,1.0,6,4,6,4,0.25,0.20000000298023224,2,79,78,34
4533,504516,18,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,76,23
4534,18699,1,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,77,33
4535,454449,16,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,78,37
4536,109503,1,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.1944444477558136,0.1944444477558136,1,79,78,32
4537,239988,4,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0.978723406791687,0.978723406791687,1,79,78,0
4538,217827,1,0,0,0,0,0,0,0,1,1,1.0,4,4,0,4,0.31707316637039185,0.31707316637039185,2,79,77,42
4539,448151,1,1,1,1,1,0,0,0,1,1,0.9620253164556962,0,0,0,0,0.8125,0.8125,1,79,76,1
4540,383337,1,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.9512194991111755,0.9512194991111755,1,79,77,47
4541,288201,1,1,1,1,0,1,0,0,1,1,1.0,1,1,1,1,0.8148148059844971,0.8148148059844971,1,79,78,42
4542,374218,56,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.9677419066429138,0.9677419066429138,1,79,78,0
4543,459645,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.03999999910593033,0.03999999910593033,1,79,78,46
4544,375769,1,0,0,0,0,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,72,39
4545,491872,70,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,77,14
4546,100990,1,1,1,1,1,0,0,0,1,1,0.996754300551769,7,7,7,7,1.0,1.0,1,79,74,2
4547,324135,1,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,78,57
4548,425027,73,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,79,78,0
4549,529256,65,0,0,0,0,0,0,0,1,1,1.0,6,6,6,6,0.0714285746216774,0.0714285746216774,1,79,77,44
4550,535185,73,1,1,1,0,1,0,0,1,1,1.0,0,0,0,0,0.9629629850387573,0.9629629850387573,1,79,78,2
4551,466346,6,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,78,31
4552,1584,6,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,78,29
4553,386035,33,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,79,78,0
4554,393984,82,0,0,0,0,0,0,0,1,1,0.9951314508276533,7,7,7,7,0.11538461595773697,0.11538461595773697,1,79,73,2
4555,414379,4,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,0.6470588445663452,0.6470588445663452,1,79,76,0
4556,429580,1,1,0,1,1,0,0,0,1,1,1.0,4,4,4,4,0.95652174949646,0.95652174949646,1,79,77,33
4557,68198,82,0,0,0,0,0,0,0,1,1,0.9620253164556962,2,2,2,2,0.4848484992980957,0.4848484992980957,1,79,76,1
4558,449726,54,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,75,5
4559,282942,1,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.2549019753932953,0.2549019753932953,1,79,74,13
4560,217188,1,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,1.0,1.0,1,79,75,8
4561,575610,1,1,0,1,1,0,0,0,1,1,1.0,0,0,0,0,0.6521739363670349,0.6521739363670349,1,79,75,10
4562,533511,76,1,1,1,0,1,0,0,1,1,1.0,1,1,1,1,0.9545454382896423,0.9545454382896423,1,79,77,3
4563,134691,70,1,1,1,1,0,0,0,1,1,0.9996754300551769,3,3,3,3,0.5384615659713745,0.5384615659713745,1,79,77,2
4564,382737,62,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,79,76,0
4565,227884,1,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,0.7333333492279053,0.7333333492279053,1,79,78,6
4566,553326,79,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,79,78,0
4567,251920,79,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.4000000059604645,0.4000000059604645,1,79,76,4
4568,303768,4,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.9523809552192688,0.9523809552192688,1,79,75,0
4569,42834,67,1,1,1,1,0,0,0,1,1,0.9620253164556962,3,3,3,3,0.978723406791687,0.978723406791687,1,79,76,1
4570,115243,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.800000011920929,0.800000011920929,1,79,77,0
4571,511622,1,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.8181818127632141,0.8181818127632141,1,79,75,8
4572,409403,1,1,0,1,1,0,0,0,1,1,1.0,7,7,7,7,0.95652174949646,0.95652174949646,2,79,77,6
4573,307842,42,1,1,1,1,0,0,0,1,1,0.9999494176709367,6,6,6,6,1.0,1.0,1,79,75,3
4574,527476,7,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,1.0,1.0,1,79,78,0
4575,310532,70,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0.0,2,79,77,22
4576,136212,47,1,1,0,0,0,0,0,0,0,0.0,1,1,1,1,1.0,1.0,1,79,77,0
4577,334244,85,0,0,0,0,0,0,0,0,0,0.0,2,2,2,2,0.4615384638309479,0.4615384638309479,1,79,78,0
4578,539784,8,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.5714285969734192,0.5714285969734192,1,79,76,0
4579,232185,1,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.7272727489471436,0.7272727489471436,1,79,77,21
4580,551669,9,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,79,78,12
4581,302290,1,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,79,77,16
4582,463771,1,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.2800000011920929,0.2800000011920929,1,79,74,18
4583,352361,1,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,0.8148148059844971,0.8148148059844971,1,79,78,8
4584,160004,6,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,0.5833333134651184,0.5833333134651184,1,79,76,14
4585,347950,18,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.9259259104728699,0.9259259104728699,1,79,78,19
4586,437664,65,1,0,1,0,1,0,0,1,1,1.0,5,5,5,5,0.6000000238418579,0.6000000238418579,1,79,77,23
4587,520338,1,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,79,77,56
4588,131847,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,77,23
4589,534275,1,1,1,1,1,0,0,0,1,1,1.0,6,6,6,6,0.6499999761581421,0.6499999761581421,1,79,76,35
4590,288075,15,0,0,0,0,0,0,0,0,0,0.0,2,2,2,2,0.46666666865348816,0.46666666865348816,1,79,78,0
4591,579457,19,1,0,1,1,0,0,0,1,1,1.0,1,1,1,1,0.9800000190734863,0.9800000190734863,1,79,78,10
4592,216910,42,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.3777777850627899,0.3777777850627899,1,79,78,0
4593,325768,4,1,1,1,1,0,0,0,1,1,0.9493670886075949,7,7,7,7,1.0,1.0,1,79,75,1
4594,189919,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,77,59
4595,464649,56,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.0,0.0,1,79,78,22
4596,538054,1,0,0,0,0,0,0,0,1,1,1.0,1,5,5,5,0.375,1.0,2,79,77,44
4597,59744,42,1,1,0,0,0,0,0,0,0,0.0,5,5,5,5,0.9375,0.9375,1,79,77,0
4598,50778,6,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,79,75,0
4599,330022,61,0,0,0,0,0,0,0,0,0,0.0,5,5,5,5,0.0833333358168602,0.0833333358168602,1,79,75,0
4600,18336,1,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,1.0,1.0,1,79,78,8
4601,444955,1,1,1,1,1,0,0,0,1,1,1.0,7,7,7,7,0.9090909361839294,0.9090909361839294,1,79,76,19
4602,364125,28,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,0.7200000286102295,0.7200000286102295,1,79,78,0
4603,302608,65,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,79,78,0
4604,77689,3,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.0,0.0,1,79,72,23
4605,176078,20,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.03703703731298447,0.03703703731298447,1,79,78,39
4606,78803,1,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1,79,77,3
4607,383229,64,1,1,0,0,0,0,0,0,0,0.0,4,4,4,4,1.0,1.0,1,79,77,0
4608,564,1,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.1428571492433548,0.1428571492433548,1,79,77,46
4609,116037,1,0,0,0,0,0,0,0,1,1,1.0,3,3,3,3,0.25,0.25,1,79,76,53
4610,513971,64,0,0,0,0,0,0,0,1,1,1.0,2,2,2,2,0.0,0.0,1,79,78,25
4611,969,1,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,0.8181818127632141,0.8181818127632141,1,79,77,11
4612,306173,17,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,0.2068965584039688,0.2068965584039688,1,79,78,57
4613,463633,13,1,1,0,0,0,0,0,0,0,0.0,2,2,2,2,1.0,1.0,1,79,76,0
4614,207019,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,0.925000011920929,0.925000011920929,1,79,78,5
4615,199688,63,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,1.0,1.0,1,79,70,0
4616,287882,15,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.0,0.0,1,79,76,6
4617,111099,1,0,0,0,0,0,0,0,1,1,1.0,7,4,4,4,0.31578946113586426,0.0,2,79,75,32
4618,48791,1,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,1.0,1.0,1,79,78,3
4619,105751,1,1,0,1,1,0,0,0,1,1,1.0,3,3,3,3,0.9767441749572754,0.9767441749572754,1,79,76,14
4620,371054,8,0,0,0,0,0,0,0,1,1,0.9746835443037974,4,4,4,4,0.37931033968925476,0.37931033968925476,1,79,77,1
4621,540834,1,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,0.9230769276618958,0.9230769276618958,1,79,78,6
4622,384101,38,1,1,0,0,0,0,0,0,0,0.0,6,6,6,6,0.7894737124443054,0.7894737124443054,1,79,77,0
4623,69009,23,1,1,1,1,0,0,0,1,1,0.9873417721518988,1,1,1,1,1.0,1.0,1,79,78,1
4624,203215,84,1,1,0,0,0,0,0,0,0,0.0,3,3,3,3,1.0,1.0,1,79,78,0
4625,198079,1,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.875,0.875,1,79,74,10
4626,581736,1,1,1,1,1,0,0,0,1,1,1.0,2,2,2,2,0.9090909361839294,0.9090909361839294,1,79,78,10
4627,578545,65,1,1,1,0,1,0,0,1,1,1.0,4,1,4,4,0.95652174949646,1.0,2,79,76,21
4628,359115,1,1,1,1,1,0,0,0,1,1,1.0,3,3,3,3,1.0,1.0,1,79,76,4
4629,142346,1,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.0,0.0,1,79,78,18
4630,287186,6,0,0,0,0,0,0,0,1,1,1.0,4,4,4,4,0.4761904776096344,0.4761904776096344,1,79,78,3
4631,408147,22,1,1,1,1,0,0,0,1,1,1.0,4,4,4,4,0.529411792755127,0.529411792755127,1,79,78,20
4632,19817,70,1,1,1,1,0,0,0,1,0,0.9746835443037974,1,1,1,1,0.75,0.75,1,79,77,1
4633,423058,51,1,1,0,0,0,0,0,0,0,0.0,7,7,7,7,0.8888888955116272,0.8888888955116272,1,79,78,0
4634,278506,1,1,1,1,1,0,0,0,1,1,1.0,5,5,5,5,0.8571428656578064,0.8571428656578064,1,79,78,6
4635,436858,1,0,0,0,0,0,0,0,1,1,1.0,7,7,7,7,0.0,0.0,1,79,78,9
4636,58462,82,1,1,1,1,0,0,0,1,1,1.0,1,1,1,1,1.0,1.0,1,79,77,17
4637,196046,4,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.9200000166893005,0.9200000166893005,1,79,78,0
4638,263178,52,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1,79,77,0
4639,95866,59,1,1,1,1,0,0,0,1,1,1.0,0,0,0,0,0.6666666865348816,0.6666666865348816,1,79,77,35
4640,329789,1,0,0,0,0,0,0,0,1,1,1.0,6,2,2,2,1.0,0.4444444477558136,2,79,77,59
